id	label	hovertext	author	x	y	type	relevance	size	year	umap1d
37676867	Lord, what I would give to see Haiku	Lord, what I would give to see Haiku gain real traction. BeOS was something truly special and I often wonder what the tech landscape would look like today had Apple chosen to acquire them instead of NeXT.	faefox	17.100256	5.684388	comment	3.0	10.5	1695831173	15.553894
12566493	lets hope it is not a trademark viol	lets hope it is not a trademark violationhttps://www.haikulearning.com/EDIT: I jumped the gun on this one. Should have done a bit googling first.	codegeek	17.098541	5.683664	comment	3.0	11.0	1474652611	15.5532675
12566930	I've played with Haiku in a VM in th	I've played with Haiku in a VM in the past. But what is suggested that I do with the OS? Be a daily driver? Does it fit some niche use case? I have an old netbook, I'd load Haiku on the boot partition, I really would. I'm a sucker for something different (give	mikestew	17.098736	5.682032	comment	3.0	15.5	1474655874	15.551217
12567049	It's a general-purpose OS. Do whatev	It's a general-purpose OS. Do whatever you normally do on it.More importantly, it's a learning tool. It's been part of many courses and many rounds of Google Summer of Code. It's an embeddable kernel + OS free of the cancerous GPL, under a permissive MIT licen	TkTech	17.100773	5.6848207	comment	3.0	13.5	1474656745	15.554929
35259163	>But this requires a PowerPC process	>But this requires a PowerPC processor under BeOS so you can’t use this with Haiku at the moment.Bold of you to assume a forum full of tech enthusiasts don't have PPC machines sitting around.	RuggedPineapple	17.100416	5.6843944	comment	3.0	11.5	1679481611	15.5550585
35467981	Haiku Depot Server Technology Modern	Haiku Depot Server Technology Modernisation	warrenm	17.100883	5.685094	story	3.0	64.0	1680787253	15.554628
22401383	Haiku Alpha 1: Rebirth of legend	Haiku Alpha 1: Rebirth of legend	cosmojg	17.100689	5.6857214	story	3.0	97.0	1582514625	15.554857
22582896	Show HN: Guten Haiku – mine haiku fr	Show HN: Guten Haiku – mine haiku from text with 80s CLI	supernihil	17.100744	5.686	story	3.0	47.0	1584272791	15.555228
27130653	>Haiku is ideal for embedded graphic	>Haiku is ideal for embedded graphical systemsWell, except there's no accelerated graphics driver (for any device) :(	garaetjjte	17.100216	5.684298	comment	3.0	17.0	1620829377	15.556513
27396905	I used BeOS as my main OS for someth	I used BeOS as my main OS for something like two years back in the day, and recently I tried out Haiku. It’s quite stable and has a modern browser, emacs, and our favorite compiler. It’s also so alien that I doubt there are exploits around for it.	OldGoodNewBad	17.09991	5.6835637	comment	3.0	10.5	1622830422	15.550188
34110004	It's not just that there was somethi	"It's not just that there was something magical to BeOS, there's still something magical to Haiku, especially in the era of the ""Linux desktop"" with its free-for-all fractured ecosystem approach to desktop environments. We aren't working on Haiku just because i"	waddlesplash	17.100782	5.685705	comment	3.0	15.0	1671825820	15.554096
28243828	I would love to see a BeOS/Haiku use	I would love to see a BeOS/Haiku userland on top, of the Linux Kernel. That would bring wide hardware support, including HW accelerated 3D (something BeOS was always lacking). It is not going to happen though, the attempts that were didn’t go far and porting t	swerner	17.10022	5.6839776	comment	3.0	13.0	1629447320	15.5538845
28566142	Package managers are a terrible para	Package managers are a terrible paradigm for distributing software.https://news.ycombinator.com/item?id=28407598 - Recent overview of the argument againsthttps://news.ycombinator.com/item?id=17441773 - I come away appropriately looking like an idiot in this on	AnIdiotOnTheNet	17.098715	5.682517	comment	3.0	10.5	1631890370	15.549268
29753901	What about the *BSDs?Although I will	"What about the *BSDs?Although I will say this one thing—the partial title bar on Haiku/BeOS looks amazing. Wish I could have that on Linux (have not been able to figure out how to date), even though it serves no functional purpose to me other than ""looking awe"	kaladin-jasnah	17.10066	5.6850934	comment	3.0	14.5	1640995493	-12.225235
29758005	> The name of the project is simply 	> The name of the project is simply “Haiku”. Unfortunately, despite numerous attempts, the registration of haiku.org has not been possible; hence the reason for haiku-os.org.And guess what, the domain haiku.org is collecting dust. What a surprise with how civi	schleck8	17.100367	5.685994	comment	3.0	12.0	1641042796	15.554052
18583991	I don't know if this is nostalgia ta	I don't know if this is nostalgia talking but there is something particularly attractive about the BeOS and Haiku desktop both in terms of design and aesthetics. The interface actually has a certain depth and this is consistent across icons, windows, dialogs, 	spystath	17.09876	5.6817136	comment	3.0	47.5	1543778667	15.555084
