id	label	hovertext	author	x	y	type	relevance	size	year	umap1d
26644468	This isn't how FLOC works though, th	"This isn't how FLOC works though, the EFF persists in the misunderstanding of this technology.A FLoC is a single ID per browser and it's not human readable, the algorithm to determine this will run in the browser so your data will never leave it. There's no real way for someone to ""reverse engineer"" the ID, it's just a random set of bits not ""people-who-like-shoes"".Last, and I may be wrong here given this announcement, FLoC isn't part of Chrome until Chrome 91 in june, at least I think this is what the Chrome team said Tuesday at the W3C meeting so I'm not sure what this refers to, but it shouldn't be the browser side."	dialtone	7.8342566	-7.7108164	comment	3.0	33.0	1617176250	-14.487634
26760686	"""For example, a site can opt out of "	"""For example, a site can opt out of all FLoC cohort calculation by sending the HTTP response header:Permissions-Policy: interest-cohort=()""https://github.com/WICG/flocAdded to proxy config.http-response add-header ""Permissions-Policy: interest-cohort=()"""	1vuio0pswjnm7	7.838414	-7.707773	comment	3.0	10.0	1618053889	-14.474074
26765266	Is there any evidence behind the ide	Is there any evidence behind the idea that FLoC is more privacy-preserving than third-party cookies? Intuitively that is not obvious to me at all, especially given there are so many other fingerprinting techniques it could be combined with.	dataflow	7.835609	-7.7088437	comment	3.0	28.0	1618089880	-14.498444
26765330	Good to see Brave sticking to their 	Good to see Brave sticking to their privacy guns. FLoC is a brazen attempt for Big Ad (aka. Google and its ilk) to keep their spying-on-users gravy train going, now that GDPR and similar laws are making their old methods illegal (without consent).No one wants to consent to being spied on, so FLoC is circumnavigating the GDPR consent requirements, letting them spy on all Chrome-users without consent.	mikl	7.835882	-7.708158	comment	3.0	29.0	1618090399	-14.486046
26765462	Except with FLOC you can watch your 	Except with FLOC you can watch your network connection in/out and see that, instead of a persistent identifier being used to track you, you only send your interest categories. FLOC's intent is to keep their money making operation afloat, but this time without direct web browsing activity tracking of users.	judge2020	7.8328404	-7.711642	comment	3.0	24.0	1618091462	-14.497674
26765869	> FLoC enables ad selection without 	> FLoC enables ad selection without sharing the browsing behaviour of individual users.Nevertheless it seems a formidable addition to a browser user fingerprint.	qwerty456127	7.837556	-7.7064147	comment	3.0	12.0	1618094267	-14.488137
26797049	Recent related threads:Brave disable	Recent related threads:Brave disables Chromium FLoC features - https://news.ycombinator.com/item?id=26765084 - April 2021 (335 comments)Am I FLoCed? - https://news.ycombinator.com/item?id=26755313 - April 2021 (33 comments)Google’s FLoC Is a Terrible Idea - https://news.ycombinator.com/item?id=26344013 - March 2021 (348 comments)I know there have been others - if anyone finds them, I'll add to the above list.	dang	7.831663	-7.6958294	comment	3.0	17.0	1618339300	5.9986477
26810821	I find tracking abhorrent.However, t	I find tracking abhorrent.However, the more I read about FLoC, the more I want to also read a blog post that shows just how finely I have been identified. The practice of the theory. Like the browser fingerprinting sites we all know and love.Is there a site out there that shows how poorly this new tech protects my privacy?It would be great to show to people.	llarsson	7.8355093	-7.7071114	comment	3.0	11.0	1618423802	-14.490629
27516125	curious as well?  How to block  Floc	curious as well?  How to block  Floc?	roody15	7.833679	-7.710271	comment	3.0	11.0	1623767778	-14.484628
27516132	It's all pointless, it will win out 	It's all pointless, it will win out eventually because it makes sense and Google isn't about to stop tracking you regardless of FLoC. All it does is disincentivizes smaller players from doing their own tracking which you'll have no control over anyway.Personally I don't see depersonalized targeting as a bad thing. Better than advertising dish washers to people who just bought a dish washer or some such nonsense.	xaduha	7.8339667	-7.7110744	comment	3.0	19.0	1623767811	-14.486209
26818566	I'll leave this quote from the EFF a	I'll leave this quote from the EFF article on FloC[1]> Google’s pitch to privacy advocates is that a world with FLoC (and other elements of the “privacy sandbox”) will be better than the world we have today, where data brokers and ad-tech giants track and profile with impunity. But that framing is based on a false premise that we have to choose between “old tracking” and “new tracking.” It’s not either-or. Instead of re-inventing the tracking wheel, we should imagine a better world without the myriad problems of targeted ads.[1] https://www.eff.org/deeplinks/2021/03/googles-floc-terrible-...	manuelflara	7.8337994	-7.7102213	comment	3.0	31.0	1618482065	-14.4794445
26829700	It seems not. The FLoC page (https:/	It seems not. The FLoC page (https://web.dev/floc/) says:> For pages that haven't been excluded, a page visit will be included in the browser's FLoC calculation if document.interestCohort() is used on the page. During the current FLoC origin trial, a page will also be included in the calculation if Chrome detects that the page load ads or ads-related resources.	aaronharnly	7.8348126	-7.710087	comment	3.0	28.0	1618549433	-14.490502
26830165	"What about FLoC gives Google ""even m"	"What about FLoC gives Google ""even more control""? Isn't it something any ad-company can use? Maybe I don't understand how it works, but from what I've read, any website has the exact same access as Google does to the data."	ehsankia	7.8337307	-7.710312	comment	3.0	12.0	1618553514	-14.490775
26830969	It sounds like floc is a way to tag 	It sounds like floc is a way to tag people as a particular type of user rather than track every individual, well, individually. Isn't that an improvement over cookies?	billytetrud	7.8366346	-7.7078815	comment	3.0	12.0	1618560334	-14.494195
26830973	Did you intentionally leave out the 	Did you intentionally leave out the first sentence of 7.1.1?> By default, a page is eligible for the interest cohort computation if the interestCohort() API is used in the page.I'm certainly not defending FLoC, I've been using Firefox for 20 years.  But creative editing isn't called for.	EMM_386	7.8337708	-7.7108436	comment	3.0	10.0	1618560363	-3.6155224
26838663	Thanks. Good thread. Sounds like Flo	Thanks. Good thread. Sounds like FloC is definitely more anonymous than third party cookies that are already in use today. There might are some hypothetical situations with FLoC where some information might be able to be inferred given sufficient data, but this is not trivial/direct like it is today.	xnx	7.8330455	-7.7112203	comment	3.0	14.0	1618604636	-14.496178
26841391	People say how they hate surveillanc	People say how they hate surveillance tech, but at the end of the day, it pays half of the bills on this website.Most probably, there is Google Analytics and Facebook pixel on the very site you are building right now.So all these horribly, horribly outraged comments ring kind of hollow to me. I mean look at how many trackers are on The Verge site itself.Yeah FLoC is horrible. I hope it dies in a fire.It's just, people that build websites want tracking. And it works. Retargeting works, banners work. That's why it's everywhere, nonstop. We all do it, we secretly crave all the tracking data from our users. We are addicted to A/B testing and referrer tracking and ad revenue. So, I donno.There is a reason why Google does this.	shp0ngle	7.8387547	-7.7039647	comment	3.0	17.0	1618630280	-14.492557
26841009	Misinformation about Permissions Pol	Misinformation about Permissions Policy and FLoC	Seirdy	7.833444	-7.7116385	story	3.0	19.0	1618624633	-14.488833
26854265	Between large web publishing  platfo	Between large web publishing  platforms and all alternate browsers blocking FLoC, I think we could kill it, yes. WordPress is used by a lot of marketing focused folks though, so we'll see if WP is able to land this.	ocdtrekkie	7.833789	-7.709459	comment	3.0	12.0	1618765818	-14.482272
26854571	From my surface level reading of FLo	From my surface level reading of FLoC - would it be possible for Edge or Mozilla to implement FLoC - but to send noise / random / incorrect data up in a way that essentially wrecks the algorithm?	outside1234	7.8328757	-7.712085	comment	3.0	18.0	1618767540	-14.49109
26855127	IIUC while floc does indeed build a 	IIUC while floc does indeed build a profile browser side it isn’t something that advertisers can track with the same precision as they can with 3p cookies.So while it’s not the holy grail it does appear to be a small step in the right direction from the status quo.Do I understand the situation correctly? Genuinely curious.	pm90	7.8340254	-7.7102313	comment	3.0	18.0	1618771468	-14.495757
26857109	If you have figured out a way to eli	"If you have figured out a way to eliminate tracking, be my guest. Mozilla would like to know, Apple would like to know. Until then FLoC attracts attention because it's new, yes, this explains our reaction. It's still an irrational reaction.Also what's this ""predatory targeting of unsophisticated consumers"" about? You don't need targeting for this. Heck you don't need anything for this. The way it's usually carried out is you hack some sites and redirect them to you landing page about ""this one magic trick to riches, banks hate her""."	slver	7.8355856	-7.709153	comment	3.0	10.0	1618784958	-14.493851
26855840	FLoC exists to group users down into	FLoC exists to group users down into behavioral targeting categories, it should be obvious that some of those will end up corresponding to gender or race or other traits that are protected statuses. We've repeatedly had incidents where big companies were caught accidentally letting (for example) landlords filter advertisements by race or recruiters filter listings by age, both of which are illegal.	kevingadd	7.833797	-7.710154	comment	3.0	11.0	1618776451	-14.516496
26884887	I like FLoc because I've long wanted	I like FLoc because I've long wanted a local profile that I can control to some extent. I am aware that ads pay for all the free services I get, so I am not opposed to ads. I would like to edit this local profile to at least help them show me relevant ads when I do see them.	okareaman	7.834674	-7.7094936	comment	3.0	20.0	1618973467	11.797948
26884989	FLoC provides zero control - it's ju	FLoC provides zero control - it's just additional personally identifying data sent by your browser, making tracking easier. It does not actually prevent any existing tracking methods.	MikeUt	7.832745	-7.7123084	comment	3.0	10.0	1618974343	-14.487405
26968129	> Also, what about github.com itself	> Also, what about github.com itself?Shouldn't matter. FLoC isn't enabled if they don't use the `document.interestCohort()` API and if Chromium doesn't detect ads; at least for now. https://seirdy.one/2021/04/16/permissions-policy-floc-misinf...	progval	7.834902	-7.7105446	comment	3.0	16.0	1619609173	-14.491581
26968509	I like the EFF's explainer:https://w	I like the EFF's explainer:https://www.eff.org/deeplinks/2021/03/googles-floc-terrible-...	JackC	7.832217	-7.7111907	comment	3.0	17.0	1619612534	-14.492046
26968806	FLoC is Google's loophole after disa	"FLoC is Google's loophole after disabling third-party cookies in Chrome and promising they ""will not build alternate identifiers to track individuals as they browse across the web""[0].  FLoC is a new tracker to replace third-party cookies, but it works by putting users in groups and tracking those groups, so they technically aren't tracking ""individuals"" this time.  Except you can use FLoC to track individuals by identifying them as a unique intersection of many disparate groups[1].[0] https://www.theverge.com/2021/3/3/22310332/google-privacy-re...[1] https://github.com/WICG/floc/issues/100"	CivBase	7.834662	-7.709812	comment	3.0	11.0	1619614805	-14.517165
26970335	Is there any browser extension to au	Is there any browser extension to automatically disable FLoC on every visited site?	Kipters	7.833907	-7.710452	comment	3.0	12.0	1619622940	-14.488493
27460682	But this can't be, people assured me	But this can't be, people assured me that FLoC was an improvement to privacy, and that it would provide an alternative to persistent identifiers and profiles, and that it would help end the arms race on fingerprinting.You mean to tell me that FLoC will be used for fingerprinting anyway, and it changes nothing about advertiser's strategies and tracking techniques, and they won't self-regulate, and that it doesn't work to throw them bones of extra data and hope that they'll willingly stop their abusive behavior if we meet them halfway?This is a shocking development.The only consolation is that Google's next privacy compromise with the ad industry definitely won't suffer from exactly the same problems. The best thing for us to do now is to assume that this is a completely random, one-time flu	danShumway	7.8362546	-7.707843	comment	3.0	60.0	1623332729	-14.4958315
27461640	> people assured me that FLoC was an	> people assured me that FLoC was an improvement to privacyIt is an improvement to privacy. Cookies uniquely identify me with no other information required. FLoC does not uniquely identify me with no other information required.The opt-out is similar too: block cookies in the browser or block FLoC in the browser.	granzymes	7.83372	-7.711108	comment	3.0	17.0	1623337943	-14.493372
27463216	I didn't realize FLOC was already in	"I didn't realize FLOC was already in use.Looks like to disbable it in Chrome... you have to find a deeply nested config and then tell chrome you want to ""disable privacy-preserving features"". !?!?I can do this. But of course nobody else is, it's telling you are disabling privacy-preserving features! Its' making me kind of livid."	jrochkind1	7.8348284	-7.7093964	comment	3.0	14.0	1623346137	-14.481479
27465177	FLoC: micro market segmentation. Pro	FLoC: micro market segmentation. Profiles versus data.It requires on 33 bits to uniquely identify an individual. [0].I would be interested to learn whether FLoC employed k-anonymity measures, and their report on it.If I am retired, female, live in the 830* zip3, and own a sedan, it is probably hard to identify me. Add that I am Korean and am searching for thyroid cancer treatments on Tuesday at 8:43AM local, then I am way more identifiable. I don't understand how FLoC works, and how it gets around this type of intrusion.The only solution I am aware of is to dramatically limit the category depth. But that sort of defeats the purpose of micro market segmentation. And that's a good thing, IMO.[0] https://www.eff.org/deeplinks/2010/01/primer-information-the...	tomrod	7.833351	-7.710767	comment	3.0	14.0	1623355860	-14.497665
30085594	Google abandons FLoC, introduces Top	Google abandons FLoC, introduces Topics API to replace tracking cookies	nixass	7.8377028	-7.7072644	story	3.0	27.0	1643206448	-14.491819
30123177	FLoC has nothing to do with renderin	FLoC has nothing to do with rendering and can easily be removed from the codebase.  People make this argument a lot but I don't think it makes logical sense.  We all use libicu too, what does that ultimately matter?	sneak	7.8337865	-7.7096643	comment	3.0	11.0	1643423221	-14.490301
37450712	What tech community’s acceptance of 	What tech community’s acceptance of privacy invasions? I have yet to hear someone say something positive about floc, lol	jiofj	7.8343577	-7.7102637	comment	3.0	10.0	1694296777	-14.49364
