id	label	hovertext	author	x	y	type	relevance	size	year	umap1d
26697605	"""The use of COBOL cripples the mind;"	"""The use of COBOL cripples the mind; its teaching should, therefore, be regarded as a criminal offense.""""It is practically impossible to teach good programming to students that have had a prior exposure to BASIC: as potential programmers they are mentally mutilated beyond hope of regeneration.""- Edsger W. DijkstraMaybe php and node are the cobol and basic of our generation?"	1ris	10.147633	9.7883005	comment	3.0	23.0	1617621634	-9.062371
26719708	I think people tend to under estimat	I think people tend to under estimate how primitive COBOL is.  For example, COBOL does not have variables.  Instead, COBOL programs have a raw memory buffer called working storage with named character offsets called records.  Both working storage and records can be treated as a raw memory array and it was a common practice to do so.  In an analysis of a 5 million line COBOL code base, about 60% of the programs used this feature.	GartzenDeHaes	10.147828	9.794487	comment	3.0	32.0	1617760461	-8.951072
26719876	You won’t suffer a respectable salar	You won’t suffer a respectable salary, either.  COBOL doesn’t pay well, even as it’s increasing in importance.	commandlinefan	10.147833	9.79394	comment	3.0	12.0	1617761950	1.7279028
26722937	Strongly disagree - COBOL apps are s	"Strongly disagree - COBOL apps are strongly tied to their obsolete hardware. On the other hand, containerized applications are ""portable"" - can run on everything that runs Linux."	KptMarchewa	10.147867	9.794388	comment	3.0	12.0	1617792108	-8.903072
26727155	Looking at COBOL code such as   PERF	"Looking at COBOL code such as   PERFORM N TIMES
     ADD 1 TO I
     DIVIDE X2 INTO 1500 GIVING Y
     SUBTRACT Y FROM 815 GIVING Y
     DIVIDE X1 INTO Y
     MOVE X1 TO X2
     SUBTRACT Y FROM 108 GIVING X1
     DISPLAY I'|'X1
    END-PERFORM.

I wonder if someone has written a Python-to-Cobol translator so that you can program using regular math notation and then translate that into wordy Cobol."	Bostonian	10.147687	9.794616	comment	3.0	13.0	1617812661	-4.5916533
26728411	Out of curiosity, does knowing COBOL	Out of curiosity, does knowing COBOL pay well in 2021? It seems COBOL programmers are in critical demand and free market economics should mean that COBOL programmers get paid premiums.I would research this by myself, but not really sure where to start - and googling “COBOL Developer Salary” leads to results in the 80-120k range (which is no small number, but not significantly different from a modern language developer)	aoleinik	10.14781	9.7936735	comment	3.0	10.0	1617818175	1.7121449
26732716	I worked on the IBM COBOL compiler i	I worked on the IBM COBOL compiler in a past life. It's not LLVM based; the optimizer and code generator are derived from J9, the IBM JVM. I would be a bit surprised if they open-sourced it; OpenJ9 is open-sourced, but the COBOL compiler for Z is one of those rare compilers that is still being sold to paying customers.	IainIreland	10.14783	9.793121	comment	3.0	11.0	1617836682	-8.862081
26736086	Anyone got SDL2 and COBOL talking to	"Anyone got SDL2 and COBOL talking to each other?This seems like a suitably unlikely pairing to be ""interesting""."	sfgweilr4f	10.148113	9.794509	comment	3.0	12.0	1617867429	11.089956
14771785	BCD you say? Somewhere there's a COB	BCD you say? Somewhere there's a COBOL programmer (who saved the world back in 1999) tanned, rested, and ready to restore this tape!	ourmandave	10.147824	9.7945595	comment	3.0	11.0	1500054849	-8.905381
12741431	We do it from the core infrastructur	We do it from the core infrastructure we run ourselves.  Built the full stack to have flexibility and innovate in industry where 90+% of CC transactions still run on mainframes & COBOL	arfrank	10.1516	9.76576	comment	3.0	12.0	1476856763	-7.097587
27521924	Next we'll get to hear that moderniz	Next we'll get to hear that modernizing old software systems is too hard, so they're still running COBOL on a mainframe out of a single DC that had a fiber cut or something.	trimbo	10.147783	9.794439	comment	3.0	11.0	1623793617	-8.875335
35192772	My favorite C++ joke is: Have you he	My favorite C++ joke is: Have you heard about the new object-oriented version of COBOL?It’s called “ADD 1 TO COBOL”	mwcremer	10.147928	9.791977	comment	3.0	10.0	1679024715	-8.912638
35510772	Ask HN: What Happened to the Red Lan	Ask HN: What Happened to the Red Language	langfan	10.154876	9.733615	story	3.0	6.0	1681121904	-7.42188
22520697	REBOL and its derivative Red seem li	REBOL and its derivative Red seem like cool languages, but I can't get over the fact that it's impossible to bootstrap these free software projects because Red requires REBOL 3, which is self hosting using REBOL 2, which is proprietary.	EFruit	10.155093	9.735047	comment	3.0	10.0	1583702452	-7.4131336
15194484	Can you share some things where COBO	Can you share some things where COBOL still shines today?	TomMarius	10.147437	9.793261	comment	3.0	12.0	1504808737	-9.000373
15194518	Honestly, can you think of a more ap	Honestly, can you think of a more appropriate platform to host a COBOL compiler? Google Code maybe? A Gopher site somewhere? Telnet into a BBS to download it?	munificent	10.147978	9.793545	comment	3.0	12.0	1504808930	-8.926056
