id	x	y	type	relevance	size	year	umap1d	hovertext	url	author
33123249	15.33081	-3.710959	comment	3.0	11.0	1665159048	13.651289	What’s special about Racket? What makes it stand out compared to Lisp/SBCL/Scheme?I recall a while back John Carmack tweeted about writing some project in Racket & it’s been vaguely on my radar lately.		rychco
33417611	15.358207	-3.6637187	comment	3.0	12.0	1667283242	13.684835	I'm not a huge fan of the scheme style programming languages although pretty standard even in Go templates because the parenthesis end up with ugly syntax that becomes difficult when using multiple le...		encryptluks2
26667448	15.360418	-3.6639028	comment	3.0	10.5	1617318726	13.652115	Cool! I hope one day Racket will take off as a serious language for app development.I know it's not really the point of Racket, but it has all the right attributes^, all it needs is a bigger library e...		nerdponx
37868502	15.37414	-3.6284359	story	3.0	16.0	1697188329	13.650496	Rack Attack – Rails Tricks	https://greg.molnar.io/blog/rails-tricks-issue-20/	Alifatisk
15073569	15.357136	-3.6619856	comment	3.0	10.5	1503417058	13.651793	"Isn't Racket Scheme? They have an R6RS language for Racket (http://docs.racket-lang.org/r6rs/Using_R6RS_with_DrRacket.ht...).I don't see how that's ""moving on"" if it's still Scheme."		SwellJoe
15302390	15.35861	-3.6658382	comment	3.0	18.5	1505994456	13.646515	> you will end up needing something that is only available for the most popular 5-6 languagesThe thing that is the Special Sauce for Racket is it's macro system. You can build your own language for sp...		baldfat
15591046	15.381535	-3.6247325	story	3.0	154.0	1509423197	13.647769	Racket v6.11	http://blog.racket-lang.org/2017/10/racket-v6-11.html	nickmain
27074688	15.315707	-3.7263336	comment	3.0	10.5	1620386617	13.678068	I watched the whole video.He acknowledged that Racket has excellent documentation, a wide-ranging toolset, etc. All the good stuff you've heard elsewhere.He criticizes the language-oriented model (in ...		GavinMcG
33774241	15.37654	-3.627033	story	3.0	73.0	1669646883	13.627996	Racketfest 2023	https://racketfest.com	jessealama
19045613	15.341343	-3.6886032	comment	3.0	13.5	1548950141	13.632582	So, I am an experienced developer but new to Lisp based stuff, which seems to be what racket is based on. Can you suggest any books to learn racket.edit: Spelling		kumarvvr
19289282	15.33095	-3.7005682	comment	3.0	13.5	1551535415	13.65058	The “run” button is however you run your CL code. Are you seriously disputing my experience because I said “run” in quotes? Would it please you more if I had instead said I used SLIME with SWANK with ...		mruts
17033875	15.359042	-3.659814	comment	3.0	12.0	1525898566	13.628212	I really like this book and highly recommend it.My only complaint is that because it is so directed (you're writing a programming language and it wants to get you there very quickly) it abstracts a lo...		ketralnis
