id	x	y	type	relevance	size	year	umap1d	hovertext	url	author
26644468	7.8342566	-7.7108164	comment	3.0	19.5	1617176250	-14.487634	This isn't how FLOC works though, the EFF persists in the misunderstanding of this technology.A FLoC is a single ID per browser and it's not human readable, the algorithm to determine this will run in...		dialtone
26765266	7.835609	-7.7088437	comment	3.0	17.0	1618089880	-14.498444	Is there any evidence behind the idea that FLoC is more privacy-preserving than third-party cookies? Intuitively that is not obvious to me at all, especially given there are so many other fingerprinting techniques it could be combined with.		dataflow
26765330	7.835882	-7.708158	comment	3.0	17.5	1618090399	-14.486046	Good to see Brave sticking to their privacy guns. FLoC is a brazen attempt for Big Ad (aka. Google and its ilk) to keep their spying-on-users gravy train going, now that GDPR and similar laws are maki...		mikl
26765462	7.8328404	-7.711642	comment	3.0	15.0	1618091462	-14.497674	Except with FLOC you can watch your network connection in/out and see that, instead of a persistent identifier being used to track you, you only send your interest categories. FLOC's intent is to keep...		judge2020
26797049	7.831663	-7.6958294	comment	3.0	11.5	1618339300	5.9986477	Recent related threads:Brave disables Chromium FLoC features - https://news.ycombinator.com/item?id=26765084 - April 2021 (335 comments)Am I FLoCed? - https://news.ycombinator.com/item?id=26755313 - A...		dang
27516132	7.8339667	-7.7110744	comment	3.0	12.5	1623767811	-14.486209	It's all pointless, it will win out eventually because it makes sense and Google isn't about to stop tracking you regardless of FLoC. All it does is disincentivizes smaller players from doing their ow...		xaduha
26818566	7.8337994	-7.7102213	comment	3.0	18.5	1618482065	-14.4794445	I'll leave this quote from the EFF article on FloC[1]> Google’s pitch to privacy advocates is that a world with FLoC (and other elements of the “privacy sandbox”) will be better than the world we have...		manuelflara
26829700	7.8348126	-7.710087	comment	3.0	17.0	1618549433	-14.490502	It seems not. The FLoC page (https://web.dev/floc/) says:> For pages that haven't been excluded, a page visit will be included in the browser's FLoC calculation if document.interestCohort() is used on...		aaronharnly
26841391	7.8387547	-7.7039647	comment	3.0	11.5	1618630280	-14.492557	People say how they hate surveillance tech, but at the end of the day, it pays half of the bills on this website.Most probably, there is Google Analytics and Facebook pixel on the very site you are bu...		shp0ngle
26854571	7.8328757	-7.712085	comment	3.0	12.0	1618767540	-14.49109	From my surface level reading of FLoC - would it be possible for Edge or Mozilla to implement FLoC - but to send noise / random / incorrect data up in a way that essentially wrecks the algorithm?		outside1234
26855127	7.8340254	-7.7102313	comment	3.0	12.0	1618771468	-14.495757	IIUC while floc does indeed build a profile browser side it isn’t something that advertisers can track with the same precision as they can with 3p cookies.So while it’s not the holy grail it does appe...		pm90
26884887	7.834674	-7.7094936	comment	3.0	13.0	1618973467	11.797948	I like FLoc because I've long wanted a local profile that I can control to some extent. I am aware that ads pay for all the free services I get, so I am not opposed to ads. I would like to edit this local profile to at least help them show me relevant ads when I do see them.		okareaman
26841009	7.833444	-7.7116385	story	3.0	19.0	1618624633	-14.488833	Misinformation about Permissions Policy and FLoC	https://seirdy.one/2021/04/16/permissions-policy-floc-misinfo.html	Seirdy
26968129	7.834902	-7.7105446	comment	3.0	11.0	1619609173	-14.491581	> Also, what about github.com itself?Shouldn't matter. FLoC isn't enabled if they don't use the `document.interestCohort()` API and if Chromium doesn't detect ads; at least for now. https://seirdy.one/2021/04/16/permissions-policy-floc-misinf...		progval
26968509	7.832217	-7.7111907	comment	3.0	11.5	1619612534	-14.492046	I like the EFF's explainer:https://www.eff.org/deeplinks/2021/03/googles-floc-terrible-...		JackC
27460682	7.8362546	-7.707843	comment	3.0	33.0	1623332729	-14.4958315	But this can't be, people assured me that FLoC was an improvement to privacy, and that it would provide an alternative to persistent identifiers and profiles, and that it would help end the arms race ...		danShumway
27461640	7.83372	-7.711108	comment	3.0	11.5	1623337943	-14.493372	> people assured me that FLoC was an improvement to privacyIt is an improvement to privacy. Cookies uniquely identify me with no other information required. FLoC does not uniquely identify me with no ...		granzymes
30085594	7.8377028	-7.7072644	story	3.0	27.0	1643206448	-14.491819	Google abandons FLoC, introduces Topics API to replace tracking cookies	https://www.theverge.com/2022/1/25/22900567/google-floc-abandon-topics-api-cookies-tracking	nixass
25904460	7.8385916	-7.705411	comment	3.0	19.5	1611589436	-14.4927635	FLoC is an engineering solution to a political problem.The problem with targeted advertising isn't the use of cookies, the problem with targeted advertising is the targeting. It doesn't matter if you'...		kmeisthax
