id	label	hovertext	author	x	y	type	relevance	size	year	umap1d
33317730	I just love picking ticks off my chi	I just love picking ticks off my children	addingadimensio	7.039628	6.2851	comment	3.0	10.0	1666624198	11.931675
14775290	I'm still mad that the Lyme disease 	I'm still mad that the Lyme disease vaccine was killed by anti-vaxxers.  If not for those people, ticks would be about as annoying as leeches.	hwillis	7.0096464	6.317812	comment	3.0	13.0	1500100211	-13.726886
14789345	I know this because I have taught yo	I know this because I have taught yoga classes for years. There you tend to meet a lot of people who have tried to find help for their health issues and try yoga as a last resort. Unfortunately yoga isn't a cure for lots of people either.But just listen to their stories. If you have something like autoimmune disease, chronic fatigue, undiagnosed Lyme's disease or other stuff a lot of people including medical professionals will accuse you of lying and pretending. This goes on while it's very clear that people are suffering. Some people are lucky that eventually they get diagnosed with something that's in the textbooks like Lyme's but a lot of them don't and their life is miserable. It's miserable because of suffering but also because they get treated like pretenders.	maxxxxx	6.988877	6.3051167	comment	3.0	15.0	1500304824	-13.718361
27524693	Have you been tested for Lyme Diseas	Have you been tested for Lyme Disease?  I know several folks with it, and they had very awful times (unnecessary surgery even) getting diagnosed.	kevmo	6.9928207	6.321228	comment	3.0	22.0	1623815289	-13.735909
27588151	Yea honestly I think a reasonable fe	Yea honestly I think a reasonable fear (at least I can relate). I have been van-life the past year and have seen my fair share of ticks.Just general advice that has been effective for me (I’m sure you can probably find this online)Before any hike, deet or other repellant on your skin and clothes/shoes. Know where they hang out and try not to go into deep grass. After a hike, shed all your clothes and shoes carefully and wash it all. Take a shower and either have someone check you out or do a self inspection.Some places, like desert climates, I have never seen any. One of the worst hikes I’ve encountered I was in Idaho by a river and must have seen 100. I literally turned around and stopped the hike. I usually start by looking at the tips of grass blades hanging over the trail. As you walk 	r0m4n0	7.030189	6.2947555	comment	3.0	12.0	1624337993	11.949543
27588921	Why don’t we make ticks extinct?	Why don’t we make ticks extinct?	layoutIfNeeded	7.050202	6.275542	comment	3.0	18.0	1624346676	11.918676
15687070	But isn’t Lyme disease just in the e	But isn’t Lyme disease just in the eastern us?  How would 70% of worldwide alz sufferers acquire it?	mrfusion	6.9916553	6.32939	comment	3.0	15.0	1510586704	-13.708263
15687105	Good question!That’s why we need res	Good question!That’s why we need research. We don’t know if they have a common cause or just a common mechanism of action. They very well could be the same disease; Lyme Disease is not well understood and has been implicated in all sorts of neurological diseases such as Multiple Sclerosis and Alzheimer’s.But the link isn’t quite obvious enough and the potential treatments, which rules out government money; and aren’t considered to be profitable, which rules out commercial money. Good for Gates stepping in here	exelius	6.9870024	6.327933	comment	3.0	12.0	1510586925	-13.712779
38029349	My wife’s runs a ridding academy and	My wife’s runs a ridding academy and does a lot of landscaping, right now she has a large number of highly inflamed tick bites.  I do a lot of outdoor activities (like that time I took LSD and sat in the leaf litter and watched two snakes courting) also and get bit plenty too.I think we both have developed a strong immune reaction to tick bites like the one they are seeking to get with immunization.  My wife in particular says she dan’t understand how anybody has a tick stuck to them for days without knowing it because she feels uncomfortable the minute one attaches.The last few days haven’t been so bad but I have been picking anywhere from 1 to 3 ticks off the neck of one of my cats every day.	PaulHoule	7.0339704	6.2893267	comment	3.0	14.0	1698343271	11.939612
38029715	Sir, you 100% sound like you and you	Sir, you 100% sound like you and your wife are suffering from Lyme disease.https://www.cdc.gov/lyme/index.html#:~:text=Typical%20sympto....	kylebenzle	6.98844	6.3286667	comment	3.0	10.0	1698344684	-13.726843
38063290	A recent occurrence I will share rel	A recent occurrence I will share related to this was having to convince my doctor that I had Lyme disease. I Googled the symptoms, saw the trademark bullseye, and of course concluded that I had Lyme disease. It was right where I got the tick bite, 8 weeks later.My doctor refused to believe me. He told me to see a dermatologist about it, thinking it was some skin rash, even though it was exactly where the tick had bit me and it was a bullseye. I shortly thereafter went to an urgent care center where fortunately an RN happened to be from Maryland (I live in the South, where Lyme disease is not really a thing) and she immediately saw my rash and prescribed me the appropriate antibiotics.The reason my doctor did not believe me? It took 8 weeks for the bullseye to develop. I had gotten the tick	SOLAR_FIELDS	6.995154	6.317156	comment	3.0	19.0	1698617000	12.010627
38444427	Complaint, Journalism:  There seems 	"Complaint, Journalism:  There seems to be an endless supply of ""Yet Another Tick Menace!"" news stories.  But none of those stories ever seem to mention what natural predators ticks might have."	bell-cot	7.0546646	6.2708015	comment	3.0	27.0	1701168206	11.893293
38445345	Opossums, frogs, many types of birds	Opossums, frogs, many types of birds, spiders, ants and beetles, to name a few: https://doi.org/10.1603/0022-2585-38.1.1Some of those creatures are facing substantial habitat loss in the US, and some are not. I am not an ecologist, but I think the bulk of the problem is probably a few steps up on the food chain. We have basically extirpated the predators (wolves, coyotes, foxes) who prey on the animals (mice, deer, other rodents) who spread ticks in many urban and suburban environments.	setgree	7.107754	6.2269697	comment	3.0	11.0	1701177322	11.411916
27100434	The Lyme Disease Vaccine	The Lyme Disease Vaccine	luu	6.9898458	6.3313603	story	3.0	26.0	1620599511	-13.70705
33878523	My main concern is how to induce spe	My main concern is how to induce specifics in people and start profiting from it :DWouldn't it just be wonderfully dystopic if we could induce ticks in people that made them clean the streets and do the grunt work? :D	dusted	7.0382895	6.2899194	comment	3.0	10.0	1670329071	11.891275
15980220	One alternative theory is borreliosi	One alternative theory is borreliosis (Lyme disease).	dsego	6.9892116	6.329768	comment	3.0	11.0	1513874212	12.107197
16977302	I see climate change being blamed fo	I see climate change being blamed for this increase in insect bites, but can this be right? Perhaps it’s a factor; however, as I understand it the USA has warmed by about 1.4 degrees Fahrenheit over the last 100 years[1]. There is roughly a 50 degree difference between the northern states (excluding Alaska and Hawaii) and the southern states based on a quick peek at iso therm maps for the USA.[2]It lookes like that would increase the ticks habitats very little over a whole century. Now take a look at the dramatic changes in just  few years presented in the article.[1] https://globalclimate.ucr.edu/resources.html[2] https://climate.ncsu.edu/images/edu/IsobarsIsotherms.gif	todd8	7.0562797	6.2764497	comment	3.0	11.0	1525272099	11.937933
