id	label	hovertext	author	x	y	type	relevance	size	year	umap1d
15043497	No, there is no slippery slope. This	No, there is no slippery slope. This is a group that advocates an ideology that, when it was put in place, resulted in catastrophe for mankind.In other words, what they advocate is what exists at the bottom of the slope. You know, Godwin's Law and all that?	dandersh	13.75681	3.2965128	comment	3.0	12.5	1503029509	-14.451402
15722553	Isn’t this a slippery slope argument	Isn’t this a slippery slope argument?	SolaceQuantum	13.748988	3.2903683	comment	3.0	12.0	1510931604	-14.453124
33721228	“Slippery slope” is generally a poor	“Slippery slope” is generally a poor argument, especially without strong evidence regarding it’s existence.If they fuck this up and piss off their customers, that’ll just mean that BMW or VAG will take the sales instead.	prvit	13.75561	3.2980494	comment	3.0	11.0	1669220900	-14.483332
28063640	Pointing out a slippery slope doesn’	Pointing out a slippery slope doesn’t mean it isn’t worth considering the consequences.My position is indeed speculative, however it’s not without evidence. We very rarely regain rights or freedoms when they are taken so I think it’s valid to be concerned abou	tracedddd	13.754548	3.2959933	comment	3.0	18.5	1628097447	-14.44435
28096879	If I learned anything in my lifetime	If I learned anything in my lifetime, it’s that “slippery slope” is not, in fact, a fallacy at all. Rather, it’s a rule of thumb.	xyzzyz	13.7539215	3.2952185	comment	3.0	10.5	1628324573	-14.457109
28394379	That's not a slope, but a cliff -- a	That's not a slope, but a cliff -- and they've gone over it.What has amazed me is how there are many Aussie's who agree with the rules and are happy to comply.  It's amazing.	eplanit	13.7502365	3.2977903	comment	3.0	24.5	1630601479	-14.421404
36711336	Is this not a slippery slope fallacy	Is this not a slippery slope fallacy?	rcstank	13.754554	3.2953093	comment	3.0	12.0	1689263898	-14.454105
31828233	Pournelle's Iron Law of Bureaucracy 	Pournelle's Iron Law of Bureaucracy states that in any bureaucratic organization there will be two kinds of people:First, there will be those who are devoted to the goals of the organization. Examples are dedicated classroom teachers in an educational bureaucr	robonerd	13.591183	2.9282644	comment	3.0	11.5	1655840547	14.507514
22245710	1. how is this not a slippery slope?	"1. how is this not a slippery slope?2. have we completely given up on critical thinking and education?3. free speech vs not so free speech. i guess we're choosing ""not so free""?"	kmlx	13.753174	3.2903292	comment	3.0	16.0	1580900120	-14.443211
39615459	This looks like one of the steps lea	"This looks like one of the steps leading to the fulfilment of the iron law of bureaucracy. They are putting the company ahead of the goals of the company.""Pournelle's Iron Law of Bureaucracy states that in any bureaucratic organization there will be two kinds "	Eddy_Viscosity2	13.591941	2.9273715	comment	3.0	13.5	1709729893	14.507755
19650507	You've literally described a slipper	You've literally described a slippery slope fallacy	joshschreuder	13.754668	3.29488	comment	3.0	18.0	1555119293	-14.452232
25485718	Besides an obvious slippery slope ar	Besides an obvious slippery slope argument what is the harm in this?	austincheney	13.754226	3.2939014	comment	3.0	13.0	1608466191	-14.455874
25740191	"Yup this is coming. The ""slippery sl"	"Yup this is coming. The ""slippery slope"" is real and recent actions confirm it. This is scary and these actions are unprecedented. The USA has never seen such restrictions on free speech in its history"	logicslave	13.74147	3.283264	comment	3.0	13.0	1610409857	-14.4407835
30876875	When the UK brought in laws around l	When the UK brought in laws around lockdowns and handling covid people here were complaining that it was a slippery slope and the government would never give up those restrictions yet they did exactly that and those laws are no longer in play.In that case the 	tonyedgecombe	13.7555065	3.2956617	comment	3.0	12.0	1648810114	-14.450059
36508311	Plus for all of the MANY years of ha	Plus for all of the MANY years of hand-wringing and doomsaying, the slippery slope never seems to appear.	EA-3167	13.752257	3.294453	comment	3.0	24.5	1687967643	-14.454267
20400461	There are a lot of comments here dec	"There are a lot of comments here declaring various versions of ""slippery slope!"".Looking at history, one would have to conclude that employing science-based methods to improve the natural environment by reversing problems which we have unintelligently created "	jddj	13.752151	3.2944913	comment	3.0	14.0	1562751572	-14.477875
26568433	Requiring cultural integration is a 	Requiring cultural integration is a slippery slope.	harles	13.7504	3.2938285	comment	4.0	10.5	1616599592	-2.5775673
12488984	Slippery enough? (The timing is impe	Slippery enough? (The timing is impeccable)https://www.hillaryclinton.com/post/donald-trump-pepe-the-fr...	bitchypat	13.754451	3.2964895	comment	4.0	10.5	1473779770	-14.460474
35345078	> It's a slippery slopeno it's not. 	> It's a slippery slopeno it's not.  there's no such thing as a slippery slope.ban TikTok.  it is a threat.	naikrovek	13.75683	3.2928553	comment	4.0	12.5	1680025886	-14.447123
28095315	Sometimes the slippery slope is not 	Sometimes the slippery slope is not a fallacy, but the natural consequence of seeking more control. This feature can be horribly misused in the future, for example, to find people who have sent/received/downloaded Tiannanmen pictures, because instant messaging	ASalazarMX	13.743445	3.2722821	comment	4.0	36.0	1628305411	-5.475934
28317161	"""We won't stop people from spreading"	"""We won't stop people from spreading known misinformation because if we did maybe in the future we might possibly stop people from spreading known factual information"" is such a terrible argument.The fact that a slippery slope can be identified within a premis"	BizarroLand	13.757043	3.2944367	comment	4.0	14.0	1629995731	-14.454304
29769373	>  but it's always the same story.Th	>  but it's always the same story.This is the reverse slippery slope fallacy.There is no threshold, no effect size where this tuns net negative, etc. We took these 10 steps, were worried and nothing happened, we can do more steps.	nabla9	13.752514	3.2894855	comment	4.0	12.5	1641136914	0.76490027
30265459	Slippery slope is a fallacy, not a p	Slippery slope is a fallacy, not a principle. Just because you took N steps, that doesn't necessarily mean you will take N+1 steps.It's a convincing fallacy because sometimes you do take N+1 steps. But just like in the article, heuristics aren't always right.	mkolodny	13.756337	3.2962966	comment	4.0	13.5	1644357809	-14.454784
25673774	"The ""slippery slope"" / ""free speech"""	"The ""slippery slope"" / ""free speech"" arguments are boring, and come into play almost anytime Facebook gets mentioned on HN.""Slippery slope"" is also most commonly a fallacy, which a lot of people seem to ignore.>  the fallacy of arguing that a certain course of"	protonimitate	13.753306	3.2924469	comment	4.0	13.5	1610039359	-14.4438095
25708206	This is the dictionary definition of	This is the dictionary definition of the slippery slope logical fallacy.	panarky	13.755024	3.2967274	comment	4.0	12.0	1610245870	-14.457998
24654827	In summary? It offends some people.T	In summary? It offends some people.That group might be small but some other people (who some will say are overreacting and draw parallels with 1984 Newspeak) decided to not offend people for nothing.I guess the main argument is a slippery slope type of thing.W	oblio	13.755821	3.296609	comment	4.0	15.0	1601578698	-14.449164
17700413	> And no, that's not a slippery slop	> And no, that's not a slippery slope.I can't say I have any problem with this particular move, but man, you can't just assert that as if that's an obvious fact.	Sniffnoy	13.7561455	3.2947514	comment	4.0	10.5	1533581380	-14.453808
23529252	Slippery slopes are not always a fal	Slippery slopes are not always a fallacy, roughly the same way appeal to authority is not a fallacy when the authority is indeed an expert.Relevant: https://www.lesswrong.com/posts/Kbm6QnJv9dgWsPHQP/schelling-...	Kinrany	13.752081	3.2915008	comment	4.0	17.5	1592238897	-14.455595
23845902	>Sorry, no, no way.Denying someone's	>Sorry, no, no way.Denying someone's lived experience is obnoxious. Excusing that obnoxiousness by introducing a false slippery slope seems like an excuse to not be conscientious.	nemo	13.753669	3.2935383	comment	4.0	10.5	1594824375	-14.481789
20106375	What you said is called the slippery	What you said is called the slippery slope fallacy. Just saying.	dandare	13.757219	3.2934818	comment	4.0	11.0	1559753484	-14.451159
