id	label	hovertext	author	x	y	type	relevance	size	year	umap1d
33088222	> The parking sensors on the Tesla a	> The parking sensors on the Tesla are really good and very useful.I respectfully disagree.I think their primary use case is parking.   Tesla does a really good job with automatic parking, and it IS useful especially for parallel parking.But honestly, I have c	m463	10.783013	7.4760957	comment	3.0	13.5	1664923887	-13.349906
33129002	Spiders Can See the iPhone's Lidar	Spiders Can See the iPhone's Lidar	nateb2022	10.681754	7.7043934	story	3.0	49.0	1665192828	10.780111
33398187	I still suspect it's because they ne	I still suspect it's because they need to preserve compute resources for vision processing.  Sensor fusion is likely eating up too much of their current HW and limiting their progress in other areas.  I suspect Tesla will have to admit they need to upgrade the	01100011	10.80847	7.513606	comment	3.0	11.5	1667160801	-13.339629
33400490	Tesla's cameras often get blocked by	Tesla's cameras often get blocked by rain or blinded by the sun or not see that well in the dark.  It's really hard to imagine those cameras replacing the ultrasonic sensors which do a pretty good job at telling you where you are when you're parking etc.  I ca	YZF	10.81064	7.4811754	comment	3.0	19.5	1667175307	-13.343415
15022304	Multiple images can be used to compu	Multiple images can be used to compute a 3D point cloud.  This is computer vision stuff around for many years.  The challenge is this is a passive sensor in that the cameras count on light illuminating the scene.  So at night; in bright light (that causes imag	sanguy	10.694559	7.6980023	comment	3.0	13.5	1502829880	-13.36556
12561833	So the biggest news here seems to be	"So the biggest news here seems to be the upgrades to Autopilot. (https://www.tesla.com/blog/upgrading-autopilot-seeing-world-...). They describe a fantastic amount of new technology, including using radar to make a point cloud despite the fact that ""[s]omethin"	speedplane	10.770427	7.5339503	comment	3.0	11.0	1474596222	-13.356909
12748911	So self-driving will be a standard f	So self-driving will be a standard feature of Model 3, not an option? Pretty cool if they can make it work. I'm skeptical that the computer (NVIDIA Drive PX 2 perhaps?) will have enough power to do it all without LIDAR.	modeless	10.697726	7.6517816	comment	3.0	10.5	1476922651	-13.361821
12749718	It's staggering that Tesla don't use	It's staggering that Tesla don't use LIDAR at all.Sure LIDAR is more expensive but the data quality is very stable and good. Cameras won't work that well or at all in night or when the sun rays blend in morning / evening or in bad weather conditions like heavy	frik	10.724681	7.6381145	comment	3.0	15.0	1476937428	-13.359288
27583696	tldr: Tesla uses vision alone, and h	tldr: Tesla uses vision alone, and has dropped radar and the other sensor. He makes a very decent argument why.(Surprisingly, he basically ignores night driving.)	sam_goody	10.797675	7.4888444	comment	3.0	11.5	1624305996	-13.323611
27585729	I predict the opposite. Tesla sold h	I predict the opposite. Tesla sold half a million cars last year and will sell nearly one million this year. The data they have access to is increasing by orders of magnitude. I bet there is a point, let's say 20 million cars total, where they can pull so much	tokipin	10.705382	7.6520467	comment	3.0	12.5	1624316977	-13.367025
27584719	It's interesting that an academic co	It's interesting that an academic conference now feels like a marketing op for industrial research labs more than anything.  His claims about how accurate their vision system is and how it is exceeding other sensors is not verifiable in any way to the public. 	nightski	10.884999	7.452559	comment	3.0	13.5	1624310683	-13.334264
27586554	What an annoying charlatan. Karpathy	What an annoying charlatan. Karpathy is a brilliant computer vision engineer, but he has let his expertise in that subfield cloud his judgement on achieving the overall goal of autonomous driving.Musk and Karpathy have been dead wrong about LIDAR for years. Re	aimkey	10.695459	7.632665	comment	3.0	11.0	1624322429	-13.376993
27586572	If you have one piece of rotten meat	If you have one piece of rotten meat in a perfect stew, you still have a disgusting dish. Good sensor fused with garbage in is still garbage in. That was one of the major points of the talk - the vision-only system is more accurate than the one with other moda	kortex	10.709029	7.5497284	comment	3.0	15.0	1624322536	-13.347287
27812217	Safely operating a motor vehicle via	Safely operating a motor vehicle via a steering wheel, accelerator, and brake (and sometimes clutch and gearshift) is a completely different skillset than monitoring an automated system in realtime.Novel skill requirements include: interpreting FSD UI, anticip	ethbr0	10.770114	7.488017	comment	3.0	17.5	1626108367	4.0006914
27814083	The monorail posts and planters woul	The monorail posts and planters would be trivially handled by LIDAR. Tesla's aversion to time of flight sensors often strikes me a premature given our level of planning/perception technology.	AlexandrB	10.709772	7.6665926	comment	3.0	27.0	1626118491	-13.370476
27814873	> You can't ask a human to have comp	> You can't ask a human to have complete focus for hours on end when they're not making any inputs, and then require them to intervene at a moment's notice. That's not how humans work.I agree. Everyone agrees. That's why FSD Beta 9 is closed to the public. My 	cs702	10.774444	7.473973	comment	3.0	11.5	1626122675	4.05192
35351626	> Tesla has made self-driving (for s	"> Tesla has made self-driving (for some definition of self-driving"")I'd be okay with this if they weren't f'ing it up.Put Lidar in there and just get it right. Stop w/ this non-sense."	irjustin	10.715829	7.654616	comment	3.0	20.5	1680057985	-13.356793
35351791	Aside from whatever Tesla is doing, 	Aside from whatever Tesla is doing, LIDAR has some fundamental technical deficiencies such that it is unlikely to ever be a viable long term solution. I find the arguments against LIDAR compelling with the context of having worked with this data.	jandrewrogers	10.712915	7.650053	comment	3.0	12.5	1680059237	-13.3678
22554780	Here is a link to the video: https:/	"Here is a link to the video: https://youtu.be/lTPH_Xa9yCk
with short Lidar description.
What kind of details do you want to know?Why did you write ""they are using""? 
Thre was no team, it's my own project."	iliasam	10.679689	7.71561	comment	3.0	15.0	1584001122	-13.366834
27306681	Because the actual change is driven 	Because the actual change is driven by supply chain issues w/ radar gear, and the vision-is-better party line is just to make it sell better.	akerl_	10.707118	7.4736795	comment	3.0	14.5	1622141599	-13.340429
33913877	 I stopped using Waze (I live in Los	 I stopped using Waze (I live in Los Angeles) because it would give a slightly faster route with unprotected left turns that was riskier, more stressful, and ultimately not much faster in reality.	gav	10.889563	8.0109005	comment	3.0	16.5	1670535551	14.513314
