id	label	hovertext	author	x	y	type	relevance	size	year	umap1d
33408116	A more accurate title would be: Radi	"A more accurate title would be: Radio Flyer's Tesla Cyberquad for kids has been recalled....It wasn't designed or made by Tesla. This would be like saying ""Chevy Jeep for kids recalled"" instead of ""Power wheel's Chevy Jeep model recalled""."	nomel	6.1802726	5.512802	comment	3.0	10.0	1667233647	3.843208
26531438	We shouldn't expect corporations to 	"We shouldn't expect corporations to be so recklessly amoral. I'm all in favor of higher costs for doing shit like this, but the humans making the decisions bear moral responsibility for them. When they bury critical safety issues, they should be held accountable whether or not this particular financial calculus went their way.Are there serious ""people who claim all safety-related issues should get a recall""? That's not the only other available position. Not every safety incident needs to lead to a recall, but that doesn't prevent good-faith judgements on whether or not one is necessary. The fact that we assume this won't happen demonstrates how catastrophically awry we've allowed the artificial construct of a corporation to run."	hypersoar	6.1812716	5.4944367	comment	3.0	13.0	1616342996	-9.094365
37676500	Kia, Hyundai recall over 3.3M vehicl	Kia, Hyundai recall over 3.3M vehicles for potential fire-related issues	heartjudytenuta	6.1899023	5.5026884	story	3.0	27.0	1695829869	-8.252817
37717435	There is another safety related reca	There is another safety related recall going on right now - this time in the world of cycling. Shimano (the biggest parts manufacturer) is recalling more than 2 million cranks (and it's likely they will recall even more in the future). It seems companies are seriously afraid of US agencies in this area.	bluecalm	6.1741266	5.5099883	comment	3.0	14.0	1696093602	3.876725
35406546	Tesla Semi Recalled Already, Parking	Tesla Semi Recalled Already, Parking Brake May Fail	clouddrover	6.188065	5.51746	story	3.0	50.0	1680402624	3.939726
35407020	The recall has been removed from nht	The recall has been removed from nhtsa's site. Also, why is it completely impossible to search for recalls except by specifying a VIN, or make and model and model year and model AND keywords? The system seems expressly designed to discourage or prevent someone from seeing all recalls for a particular model or series, like, say, if they're shopping around and want to see which vehicles have had the most recalls.It is truly amazing that Tesla has managed to fuck up what is (and must be) the simplest and  most reliable part of a semi truck.Wanna bet that instead of the thing on the dash being a mechanical valve, it's actually a button that actuates an electronic valve elsewhere, because some idiot Tesla engineer thought it would be smarter?	KennyBlanken	6.1718235	5.506785	comment	3.0	12.0	1680407733	3.915055
33881101	Six Tesla recalls in the past two ye	Six Tesla recalls in the past two years.Cybertruck production date keeps being pushed back.	catach	6.1935387	5.515419	comment	3.0	20.0	1670339057	3.8445296
16119531	Is this endangering the life of anyo	Is this endangering the life of anyone? A car manufacturer doesn't do a recall if personal safety isn't at risk.	willk	6.2021604	5.492587	comment	3.0	11.0	1515621613	-1.5521272
27839318	I know that a lot of people on HN ha	I know that a lot of people on HN have a lot of money tied up in products made by a couple companies that start with T and end with A and this being the internet many of them are chomping at the bit to put down the big three but before you make fools of yourselves running your mouths you might want to know that:a) Only two vehicles have had issues.b) It's unclear yet whether there's a design, manufacturing or procedural fault or if there was human error when performing a recall repair on these vehicles.	throwaway0a5e	6.1799417	5.5047464	comment	3.0	13.0	1626302118	3.9157314
21662929	Fair point.  I don't know why I had 	Fair point.  I don't know why I had a mental block and the idea of a recall never entered into my mind.I completely agree Tesla cheaped out on this part, I just wasn't convinced they are responsible for fixing it.  I'm still not sure this justifies a class action lawsuit (I don't really feel strongly one way or the other), but I at least understand why Tesla might be held accountable for their actions.	OnlineGladiator	6.1826844	5.511641	comment	3.0	12.0	1575015692	3.9080658
39195318	What's not to understand? Physical r	"What's not to understand? Physical recall. Killer airbag. Turn it in.It simply means, your car will not roll this feature back itself because it's not a software recall. Go turn it in.Turns out it's confusing to overload the term ""recall"", and downright dangerous when it comes to overloading safety terms.We're always going on about how misleading AutoPilot is as a term to the hypothetically confused consumer. But overloading recall isn't confusing?I cannot help that the government for some reason chose to overload this term."	theultdev	6.1751647	5.505436	comment	3.0	17.0	1706646516	3.9951234
39231390	At this point I swear publishing sto	"At this point I swear publishing stories on Tesla ""recalls"" are hit pieces. God forbid your car gets an update that takes 15 minutes OTA"	xeromal	6.1774836	5.5106893	comment	3.0	26.0	1706894647	3.8053844
39231968	You are right. People seem to think 	You are right. People seem to think a recall means “taking it in to get fixed”.But, a recall actually means the product has a dangerous defect that requires the manufacturer to promptly fix it for free otherwise the vehicle must be removed from the road.To better explain this we should use the term “dangerous defect” instead of “recall”.“Teslas contain another dangerous defect - affecting 2.2 million vehicles” does sound more accurate.	Veserv	6.1731114	5.506372	comment	3.0	13.0	1706897077	3.9181128
39231466	Good thing we are capable of reading	Good thing we are capable of reading beyond the headline. Recall once again is the correct word here. Every single time Tesla gets a recall (kinda often aint it?) there are people in HN comments who just want to fight over a word. There are federal safety standards and Tesla is not implementing them correctly, NHTSA issues a recall, full stop.	nickthegreek	6.1783733	5.5089636	comment	3.0	20.0	1706895061	3.9326134
39235466	The meaning of the word “recall” has	The meaning of the word “recall” has been eroded. At this point we would be better served by renaming it to a more descriptive term.Dangerous defect notice.“Initiated safety recalls require a manufacturer's action to announce and remedy the defects.A recall is issued when a manufacturer or NHTSA determines that a vehicle, equipment, car seat, or tire creates an unreasonable safety risk or fails to meet minimum safety standards.”So to rewrite the prior example: Tesla issued a dangerous defect notice on all of the vehicles it has sold in the U.S. because some warning lights are too small to meet minimum safety standards.https://www.nhtsa.gov/recalls	Veserv	6.1719217	5.5017986	comment	3.0	15.0	1706913795	3.900705
29736852	Tesla Recalls over 475,000 U.S. Cars	Tesla Recalls over 475,000 U.S. Cars on Camera, Trunk Issues	yoelo	6.182858	5.517026	story	3.0	59.0	1640873825	3.9067852
29950232	GM issues 2012 Chevy Sonic recall fo	GM issues 2012 Chevy Sonic recall for missing brake padsThe new brake pad recall for the 2012 Chevrolet Sonic affects 4,296 vehicles sold in the United States while another 577 were sold in Canada, with all of the vehicles included in this recall built between June 2nd, 2011 and November 21st, 2011 at GM’s Orion Township Assembly Plant just north of Detroit. On these recalled 2012 Sonic hatchbacks and sedans, General Motors believes that the vehicle could be missing either an inner or outer brake pad on the front end.Https://www.torquenews.com/106/gm-issues-2012-chevy-sonic-recall-missing-brake-pads	hnburnsy	6.2527013	5.5424566	comment	3.0	10.0	1642280601	3.8412442
17378595	"""geniuses"" are instructed in every c"	"""geniuses"" are instructed in every case (holding it wrong, battery expanding, gpu defects, bending touch IC, etc) to lie to customers, and never mention recalls."	rasz	6.1736927	5.494071	comment	3.0	10.0	1529712743	4.2521644
