id	label	hovertext	author	x	y	type	relevance	size	year	umap1d
15017539	GTK drops Autotools in favor of Meso	GTK drops Autotools in favor of Meson	tpush	9.198092	9.040774	story	3.0	11.0	1502800214	13.495549
27792004	I think I had the best experience wi	I think I had the best experience with Meson/Ninja so far. I am also interested in using Nix for building. As for Cargo, I did not like how it recompiled all dependencies when I changed a warning flag on my project. I also found it unusable because it provided	h_anna_h	9.198197	9.038859	comment	3.0	12.0	1625905839	13.517872
34110386	For me a little disadvantage of Meso	For me a little disadvantage of Meson is that it is implemented in Python. With my interest in minimal systems and bootstrapping I would hope that it would get to be reimplemented in something easier to bootstrap or (maybe preferable) Python environment/versio	hawski	9.199169	9.03948	comment	3.0	11.0	1671828123	13.547293
23122942	Embracing Modularity with Meson	Embracing Modularity with Meson	ingve	9.198243	9.040037	story	3.0	33.0	1589009498	13.5649395
19482838	Thanks for sharing your perspective.	Thanks for sharing your perspective. My comment was largely based on this discussion:https://github.com/mesonbuild/meson/issues/2173If you'd like to share a short summary of your thoughts, I'll update the article with your commentary.	ddevault	9.198403	9.039521	comment	3.0	17.0	1553525132	13.52979
24845370	I really don't think Meson and CMake	I really don't think Meson and CMake should be mentioned in the same breath here. I would be glad to know what you think makes Meson so bad.	dxuh	9.198045	9.039581	comment	3.0	11.0	1603263252	13.54431
29016975	> The meson support is now fully mat	> The meson support is now fully mature. While autotools support will still be kept for this release series, it will be dropped afterwards.autotools delenda est.	woodruffw	9.198209	9.039672	comment	3.0	19.0	1635358697	13.5380945
29017615	Rather bad news. Meson introduces a 	Rather bad news. Meson introduces a rat-tail of build dependencies.	sprash	9.198029	9.040591	comment	3.0	11.0	1635361468	13.538797
34110637	In my experience, CMake seems to be 	In my experience, CMake seems to be more capable and easier to work with, both for the package author and for the person trying to build it. Also, more flexible in terms of how projects/packages depend on each other.Now CMake is certainly not great; it has a l	einpoklum	9.198629	9.039251	comment	4.0	15.5	1671829717	13.539049
34110252	Are there any stories/articles on wh	Are there any stories/articles on why people chose meson, over say CMake (or others)? I do like meson much more than CMake for sure, sane syntax and all.	malkia	9.198696	9.040183	comment	4.0	16.5	1671827376	13.550513
34110300	2019 was the last time I looked into	2019 was the last time I looked into the CMake vs. Meson debate and while Meson looked 100% saner, cleaner, etc. the network effects of most of the popular C++ libraries using CMake made me end up picking CMake. I'd be curious how the landscape is today but I 	lazypenguin	9.198242	9.040588	comment	4.0	19.5	1671827685	13.54142
34111727	Yeah I don't see the value propositi	Yeah I don't see the value proposition of Meson to be all that compelling. It's basically just CMake, but with a different DSL. I've never had a problem with modern CMake, and whatever minor productivity benefits there might be from Meson are far outweighed by	bogwog	9.198475	9.040267	comment	4.0	12.5	1671837224	13.541939
22578500	Don't use cmake for new projects. Yo	Don't use cmake for new projects. You'll regret it. Try meson instead:https://mesonbuild.com/	ddevault	9.199941	9.038361	comment	4.0	12.0	1584218421	13.542011
