id	x	y	type	relevance	size	year	umap1d	hovertext	url	author
37732472	8.63726	8.979509	story	3.0	21.0	1696206130	13.833057	TypeScript Monorepo with NPM Workspaces	https://www.yieldcode.blog/post/npm-workspaces/	skwee357
14974197	8.631477	8.990181	comment	3.0	16.0	1502316667	13.840441	"As I understand, Daniel Vetter is proposing a ""monotree"" as a source code control pattern where a monorepo (and its branches) is not the primary place where development is done, but is rather where wo..."		clarkevans
35291640	8.810745	9.166377	comment	3.0	10.5	1679675859	-5.331535	Not just that it doesn't integrate well with external tools. Cmake works better here.We had a googler at our company switch everything to bazel and it just slowed everyone down.There really is somethi...		HervalFreire
15700996	8.808049	9.167152	comment	3.0	17.0	1510712167	13.691062	Hi! I’m one of the engineers on this. We’ve got some work we’re collaborating on - all of which is going upstream - and we wanted a shared place to stage it while we prepare PRs. I’ll be pushing a sta...		lexlash
15741787	8.632363	8.989352	story	3.0	30.0	1511201059	13.844598	Repo style wars: mono vs. multi	http://www.gigamonkeys.com/mono-vs-multi/	zeveb
27008641	8.631678	8.989441	comment	3.0	13.0	1619894364	13.844619	We have repository systems built for centralized atomic updates, and giant monorepos, like SVN. Question is why are we trying to have Git do this, which was explicitly designed with the exact opposite...		slver
33614247	8.632481	8.988354	comment	3.0	11.0	1668542613	-10.777949	In the argument of monorepo vs not, the usual argument goes like this:- It's too hard to scale for a large monorepo!- Google does it just fine!- But I don't have access to Google's tools!So kudos to M...		jedberg
34057363	8.810277	9.166534	comment	3.0	13.0	1671482392	13.665575	From the announcement:> One of Bazel's most powerful features is its ability to use remote caching and remote execution.What's the value proposition of Bazel when build systems like cmake support this out of the box with third-party tools like distcc and ccache?		simplotek
34057853	8.809302	9.168661	comment	3.0	11.0	1671484692	13.681795	Probably because building targets with tools outside of the workspace is an antipattern, as it violates hermiticity principles. In fact, Bazel generally makes it quite hard to do this, so anyone who e...		lopkeny12ko
15889911	8.632267	8.986059	comment	3.0	15.5	1512880050	13.836689	Good point.It's important to stress that Google uses Perforce and not git (at least for that monorepo, they use git/gerrit for Android).A monorepo this size would simply not scale on git, at least not...		hota_mazi
15890831	8.632351	8.984825	comment	3.0	27.0	1512902452	13.843958	The trick is that Google have their own VCS, build tooling, automated refactoring tools, etc etc, specifically designed to deal with their monorepo. Nobody else has that - we're stuck with git and a c...		vertex-four
15891060	8.6322	8.987582	comment	3.0	25.5	1512907283	13.842971	Google has that, Facebook has that, Microsoft partially has that, some investment banks have that too.Everywhere I've seen mono repo, mono repo was better than multi repo.They all built special tooling and have dedicated teams to support it.		user5994461
15891097	8.631398	8.988253	comment	3.0	12.5	1512908245	13.847979	I wish someone would create an open-source vcs that supports mono-repos at scale out of the box.		perfmode
17057569	8.616802	9.004838	comment	3.0	10.5	1526191810	-11.997171	The point is that git doesn't do the right thing.A random git user with just the URL for my submodule-using repository isn't going to know to use some special thing to clone the repository.  They're going to run `git clone URL` and then be frustrated by the results.		newnewpdro
22994666	8.631458	8.9870825	comment	3.0	12.0	1587984647	13.846474	> I wonder which company successfully runs a monorepo in git.Microsoft		Kipters
28241667	8.6296625	8.979465	comment	3.0	15.5	1629425670	13.808266	I have a project, a programming environment/runtime, that contains a number of overlapping applications. I started with a small number of repos, including one main one. I had a number of frustrations ...		gpsx
28244362	8.632801	8.990071	comment	3.0	14.5	1629452919	13.840659	I have worked with all of these models.I have figured out that monorepo mainly covers for faults in maintaining separation between components (like ensuring only single direction of dependencies and n...		lmilcin
27844865	8.630425	8.988301	comment	3.0	15.5	1626357998	13.836918	The problem is that large codebases tend to have a huge footprint if you need to clone the whole repo. Git as-is does not allow you to only pull a subset, i.e. specific paths representing a sub projec...		ganafagol
21214430	8.809361	9.168374	comment	3.0	14.0	1570715444	13.680328	I use bazel at work heavily in a very large project. I’ve always worked with scripting languages so I’m much less familiar with build systems.I’m not sure I get what makes bazel so good. It seems pret...		dickeytk
21234878	8.633375	8.988939	comment	3.0	18.5	1570902459	13.849047	Can you elaborate on “monorepos do not prevent you from checking packages into source control” and how that helps to avoid recompiling everything? Why would you check a package into source control any...		weberc2
21385655	8.810301	9.167942	comment	3.0	21.0	1572345754	13.659311	Firefox will currently build on more platforms than Bazel does. Getting fed up of the endless list of new build systems.		rjsw
21457548	8.808406	9.164546	comment	3.0	12.0	1572993671	13.68356	While I love these projects, neither one of these actually fix the problem of an ecosystem of dependencies.Buck and Bazel were created for complex internal dependencies.You'll have just as easy/hard o...		paulddraper
39093816	8.630717	8.9897175	comment	3.0	13.5	1705950286	13.852168	"Monorepos are indeed causing problems with git, and this is one of the main arguments against them (see [1]).
Some companies are building their own solutions (Google, Meta), and some are splitting the..."		sasham
30687044	8.632617	8.989837	comment	3.0	10.5	1647360375	13.842459	"Monorepo is just one small part of the puzzle. If you want to actually achieve the dream state that is alluded to when someone says ""monorepo"", you have to be willing to endure a super-deep and honest..."		bob1029
18813499	8.62769	8.993041	comment	3.0	13.5	1546500616	13.857534	I think there's a nuance to this that should be pointed out: Monorepos allow you to do very bad hacks (I need this other component over there; let me just put in a Symlink. Done.). And if people can, ...		btschaegg
18813991	8.632704	8.989247	comment	3.0	22.5	1546509257	13.852638	"Not always. It makes absolutely sense to have a repository for the gui and one for the server.
When writing a new feature you usually write some gui code and some server code and create different pull requests.
I think monorepos are seriously wrong and I completely agree with this article."		tigershark
18814339	8.635909	8.980296	comment	3.0	12.5	1546514342	13.832266	“why on earth would google invest enormous effort constructing an entire ecosystem around a monorepo?”Didn’t google have a monorepo before git was created? And was created by academics? Legacy and mom...		ashelmire
18820494	8.631777	8.990059	comment	3.0	13.5	1546558696	13.850223	"I think that the reason of the argument is that both authors understand the definition of ""large repository"" very differently.With 100 engineers a monorepo might seem a good idea. With 500 it becomes ..."		totallysnowman
18820874	8.632706	8.9903145	comment	3.0	16.0	1546562000	-13.739515	My org went from a monorepo where every project had to obey the same CI model and you could not introduce entirely new CI tools for new prototypes over to a polyrepo with separated semver library repo...		mlthoughts2018
18856778	8.638965	8.978387	comment	3.0	12.0	1546964934	13.8325615	You list three items here:“- library developers can easily see the impact their changes will have on their consumers- library changes that introduce regressions in their consumers can be caught pre-me...		mlthoughts2018
17268208	8.63292	8.989347	comment	3.0	11.5	1528481531	13.848398	Google. monorepo with almost full visibility, code search/cross referencing/review tools, good infrastructure support, great videoconference and collaboration tools, a culture of written knowledge vs....		jshute
16364277	8.631762	8.988691	comment	3.0	10.5	1518488854	13.847225	Eventual consistency. The great thing about multi repo is the ease of decoupling the pieces so they can evolves separately (you can do that in monorepos too, but it's not quite as natural).You're free...		shados
16364334	8.630997	8.981971	comment	3.0	14.5	1518489657	13.745068	With multiple repos, how do you solve the issue that the private dependencies installed by package managers are not themselves under source control when you edit them? They are in /vendor or /node_mod...		mnm1
16364461	8.631763	8.989988	comment	3.0	11.0	1518491782	13.847843	And how do you test if a change in one of these repos fixes the problem you’re seeing?  This is what we’re failing at with our multirepo.That and resectioning code to split or combine responsibilities in different ways. Something a monorepo makes trivial.		hinkley
36720002	8.627711	8.987923	comment	3.0	10.5	1689314440	13.835096	Source Depot's largest disadvantage VS git how hard it is to share changes with others.But I miss the ability to only pull down a portion of a monorepo, and the ability to remap where folders are at, ...		com2kid
24454486	8.631493	8.986583	comment	3.0	17.0	1599936421	13.849031	I can't say for sure, but I'd be incredibly surprised if they weren't. What else would they be on? (Don't say Git, they tried to make Git scale for their monorepo and it would have required a lot of changes that the Git community wasn't interested in.)		sulam
24493957	8.809798	9.167431	comment	3.0	10.5	1600272339	13.664018	"Had to build bazel from scratch, you need:- a previous version of Bazel- GCC/Clang- JDK- Python- Zip and UnzipNot sure I'd call that ""huge"". Perhaps the JDK?"		steeve
24509870	8.632896	8.9914875	comment	3.0	19.0	1600376294	13.852634	I think the key difference here is that there is no network in between components in a componentized monolith, each component runs the entire “monorepo”		jurre
32134362	8.809922	9.16842	comment	3.0	18.0	1658115546	13.682879	Blaze/Bazel actually sucks imo.  The only good thing about it is that all of google uses that one piece of shit, making things nice and uniform and consistent.There's a reason it isn't popular outside of elgoog.IRL, every project tends to do a little bit or a lot of its own thing.		metadat
32134513	8.809799	9.1679325	comment	3.0	14.5	1658116928	13.67337	Bazel can be clunky, but not having some bazel equivalent can have very significant costs that are easy to get accustomed to or overlook.Things like engineers losing time wondering why their node depe...		dub
