id	x	y	type	relevance	size	year	umap1d	hovertext	url	author
33143181	6.7725844	-2.0948343	comment	3.0	10.5	1665335781	-8.362334	"> After all, you’re trying to create and control a new life form. Isn’t that a teensy bit unethical?1) If created correctly, it isn't a life form.2) ""life form"" and any kind of reasoning from non-arti..."		JoshTriplett
33273097	6.8275504	-1.2382718	comment	3.0	30.0	1666265345	-6.965425	"Don't get me wrong, I recognise the snark, but GPT-3 already writes code if you ask nicely.Biggest problem in this area, is nobody really knows what ""consciousness"" means (or if they are completely ce..."		ben_w
33368647	6.8576875	-2.0566566	comment	3.0	11.0	1666942521	-8.1825485	As a theory person who usually explains O notation using concrete numbers, the degree of the neural network in our brain is approx 7000. Taking approx 86 billion ~ 100 billion, this itself is a graph ...		sn41
33420287	6.8314695	-1.5197083	comment	3.0	11.5	1667306041	4.517322	"What do you mean by ""across the singularity""? The singularity is a single point in the center. There's no being across it really."		fartsucker69
26556564	6.971935	-1.2752022	comment	3.0	11.0	1616515202	-7.4096313	No.  Turing machines are universal.  All Turing-complete models of computation are equivalent.  The representation is irrelevant.  That is the whole point of TMs.  A TM can do the same computation as ...		lisper
26730631	6.933403	-1.2400628	story	3.0	7.0	1617826828	-6.998939	How We’ll Know an AI Is Conscious	https://nautil.us/blog/-heres-how-well-know-an-ai-is-conscious	dnetesn
37620882	6.8852973	-2.0730214	comment	3.0	11.0	1695448115	-8.063147	"It's probably the best approach known so far, but for all their talk of ""long termism"", I predict many people will dislike the fact that they'll almost certainly be dead (and in an unrecoverable state..."		Vecr
37751354	6.7367945	-2.192987	comment	3.0	11.5	1696338585	2.3650057	"Ági Szabados is a 35 year old adult woman who runs a successful nationwide book club. ""Young content creator"" in this context absolutely is patronizing."		zrail
37800942	6.7671084	-2.1070986	comment	3.0	15.5	1696679597	-8.339988	Perhaps there is some belief in this that an AGI can save us from our biggest problems? Energy Crisis, Environmental Pollution, Waging Wars.But I agree with you ... it is not really urgent since we know answers for the most of the problems but do not like the solution.		Skyy93
37801098	6.847503	-2.1535192	comment	3.0	13.0	1696681243	-8.222291	I can’t go into specifics for obvious reasons, but I can tell you they’re a smart, capable crew, with lots of resources, and time is on their side. If I had to place bets on which lab will invent agi,...		sillysaurusx
14710930	6.570877	-1.2454433	comment	3.0	11.0	1499353450	-8.07803	Isn't secure random number generation a problem immediately after boot? Curious what arc4random is using as an entropy source.		wlesieutre
14729683	6.6150155	-1.2464898	comment	3.0	12.0	1499607729	-7.927595	Very interesting. I'd like to see this simulation run with different (pseudo-)RNGs. I wonder if and how the quality of the randomness impacts the outcome.Can anyone with insight offer comment?		jwfxpr
14805441	6.623646	-1.2638953	comment	3.0	11.5	1500481350	-7.857821	"This ""unfair RNG"" issue was big in Dota 2 (a popular video game) for a while. They ultimately implemented something similar and AFAIK now all ""random"" effects use it."		nerdponx
14879259	6.8107038	-2.1016712	comment	3.0	11.5	1501297192	-8.280672	Point is, nobody knows whether AGI really exists or not, based on our current approach. As I have answered in another comment section, natural language understanding haven't been cracked, at all. I me...		tanilama
14878197	6.7791176	-2.0914605	comment	3.0	11.5	1501282133	-8.293814	We don't make specific time predictions because it's just not possible. But we can make relative predictions. However long it takes to get to AGI, when we're (say) half way there, the amount of societal upheaval will be enormous.If we can't navigate that successfully, we'll never get to see AGI...		jph00
14918637	6.5808077	-1.2894579	comment	3.0	12.5	1501760027	-7.993233	What's wrong with xoring with a stream of random numbers? Isn't it how stream ciphers work? Get a good cryptographic RNG, initialize it properly with a long enough key and you should be fine.		pkolaczk
