id	label	hovertext	author	x	y	type	relevance	size	year	umap1d
37676867	Lord, what I would give to see Haiku	Lord, what I would give to see Haiku gain real traction. BeOS was something truly special and I often wonder what the tech landscape would look like today had Apple chosen to acquire them instead of NeXT.	faefox	17.100256	5.684388	comment	3.0	15.0	1695831173	15.553894
12566493	lets hope it is not a trademark viol	lets hope it is not a trademark violationhttps://www.haikulearning.com/EDIT: I jumped the gun on this one. Should have done a bit googling first.	codegeek	17.098541	5.683664	comment	3.0	16.0	1474652611	15.5532675
12566930	I've played with Haiku in a VM in th	"I've played with Haiku in a VM in the past. But what is suggested that I do with the OS? Be a daily driver? Does it fit some niche use case? I have an old netbook, I'd load Haiku on the boot partition, I really would. I'm a sucker for something different (given the evils of Big OS and all), and for the underdog. Hell, I might even contribute if I have something (coding wise) to give.So I load 'er up on the ol' boot partion and...what? Music production? Just a lightweight, novel web surfing machine? Someone, anyone, give me a reason to spend my weekend farting around with OS installs.Counter to that, should the answer be, ""meh, it's just something novel to play with"", then why are the devs pouring time into it? I guess I'm trying to politely say I kinda don't get the point. (But maybe a goo"	mikestew	17.098736	5.682032	comment	3.0	25.0	1474655874	15.551217
12567049	It's a general-purpose OS. Do whatev	It's a general-purpose OS. Do whatever you normally do on it.More importantly, it's a learning tool. It's been part of many courses and many rounds of Google Summer of Code. It's an embeddable kernel + OS free of the cancerous GPL, under a permissive MIT licence. It is extremely well documented, well tested, and consistent. Writing drivers for it is very simple. This makes it interesting for education, for-profit development, embedded applications, etc...It's also just fun. There is a very active forum[1], wiki[2], and community[3] that has been spiting out hobby OSs for a decade. The kernel originally used in Haiku is from NewOS, a project by Travis Geiselbrecht that was also just a hobby project.[1]: http://forum.osdev.org/[2]: http://wiki.osdev.org/[3]: irc://chat.freenode.net:6667/#osd	TkTech	17.100773	5.6848207	comment	3.0	21.0	1474656745	15.554929
35259163	>But this requires a PowerPC process	>But this requires a PowerPC processor under BeOS so you can’t use this with Haiku at the moment.Bold of you to assume a forum full of tech enthusiasts don't have PPC machines sitting around.	RuggedPineapple	17.100416	5.6843944	comment	3.0	17.0	1679481611	15.5550585
35467981	Haiku Depot Server Technology Modern	Haiku Depot Server Technology Modernisation	warrenm	17.100883	5.685094	story	3.0	64.0	1680787253	15.554628
22401383	Haiku Alpha 1: Rebirth of legend	Haiku Alpha 1: Rebirth of legend	cosmojg	17.100689	5.6857214	story	3.0	97.0	1582514625	15.554857
22407933	These were from a small group of Be 	"These were from a small group of Be engineers that had a band called ""The Cotton Squares"".According to kallisti5 (a Haiku dev), they may have permission to redistribute.  They should!https://discuss.haiku-os.org/t/the-cotton-squares-new-tunes/..."	agildehaus	17.100782	5.685467	comment	3.0	10.0	1582575116	15.544441
22582896	Show HN: Guten Haiku – mine haiku fr	Show HN: Guten Haiku – mine haiku from text with 80s CLI	supernihil	17.100744	5.686	story	3.0	47.0	1584272791	15.555228
27130653	>Haiku is ideal for embedded graphic	>Haiku is ideal for embedded graphical systemsWell, except there's no accelerated graphics driver (for any device) :(	garaetjjte	17.100216	5.684298	comment	3.0	28.0	1620829377	15.556513
