id	label	hovertext	author	x	y	type	relevance	size	year	umap1d
33629012	How to articulate work against busin	How to articulate work against business objectives	hiven	15.169697	-0.36692548	story	3.0	7.0	1668626647	-16.27131
18003088	> If you happen to be the hapless pe	"> If you happen to be the hapless person who is innocently trying to make the company successful and who is not paying attention to where the money ""should"" flow, it can be quite painful for you.It can be a painful, frustrating, degrading, and ultimately extre"	coffeemug	15.152791	-0.3619041	comment	3.0	16.5	1537156530	-16.267303
13418907	How Google sets goals: OKRs	How Google sets goals: OKRs	tmlee	15.169053	-0.36838543	story	3.0	31.0	1484671240	-16.268484
39271579	> I think the biggest problem with O	> I think the biggest problem with OKR's laser focus on measurement, though, is that not everything should be measured, even if you can!That reminds me of a quote on overemphasizing quantitative data:> But when the McNamara discipline is applied too literally,	Terr_	15.173298	-0.36724794	comment	3.0	11.5	1707202773	-16.270697
39271603	OKRs are bullshit because they rot t	OKRs are bullshit because they rot the entire willpower-based culture of an organization and replace it with a mindless metric-optimizing machine. People should be judged by their ability to do a good job at their jobs, not by their ability to hit stupid metri	ajkjk	15.168432	-0.36812383	comment	3.0	11.5	1707203048	-16.26942
19549870	,,OKRs present a heavy-weight answer	,,OKRs present a heavy-weight answer to the problem. OKRs tend to require hours and maybe even days to determine what are the right goals and metrics. ''If a team leader doesn't have a few days to decide on the strategy for the team for the next quarter, I hav	xiphias2	15.17012	-0.367428	comment	3.0	10.5	1554165177	-16.269108
19549963	Incase others like me don’t know - O	Incase others like me don’t know - OKR is Objectives and Key Results. https://en.wikipedia.org/wiki/OKRI honestly have never seen that acronym but apparently popular from Intel management practices?	spydum	15.170318	-0.3679391	comment	3.0	28.5	1554165972	-16.26827
19550076	Despite the name and intention, in m	Despite the name and intention, in my experience, OKRs is a prime candidate for cargo culting culture into an org and using process as a proxy for actual focus on outcomes.	eismcc	15.172184	-0.3677496	comment	3.0	10.5	1554166976	-16.269382
19550098	I think Google or one of the other b	I think Google or one of the other big tech companies also use OKRs instead of the more traditional KPIs (Key Performance Indicators)	6nf	15.163707	-0.3687137	comment	3.0	13.0	1554167322	-16.26431
19550689	Why didn’t you make OKRs out of refa	Why didn’t you make OKRs out of refactoring, integration tests, etc.?	sockgrant	15.172619	-0.36768237	comment	3.0	16.5	1554174074	-16.26878
19550904	IMO, it is difficult to write an OKR	"IMO, it is difficult to write an OKR for this sort of work that is focused on measurable impact.""Write an integration test for xyz"" is not really what OKRs are designed for. You can do that (and lots of people do), but it tends to be frowned on. The reason for"	sanderjd	15.171145	-0.36744627	comment	3.0	12.0	1554176651	-16.269556
19550317	When I took over at my new lab, 40 F	When I took over at my new lab, 40 FTEs, I implemented OKRs, just between my direct reports and I. It quickly became apparent who gets shit done and who doesn't. It also became apparent how overloaded some folks were. How little some understand their jobs. It 	killjoywashere	15.172926	-0.3676436	comment	3.0	19.5	1554169740	-16.270353
