id	label	hovertext	author	x	y	type	relevance	size	year	umap1d
26507384	If it's a prion disease, they someti	If it's a prion disease, they sometimes take years or possibly decades to develop.The big question is how they were all infected. Is it in the food supply (meat, milk)? Was it tainted blood donations?42 people is a lot of people... The vCJD outbreak in the 90s	JauntTrooper	6.905511	6.018883	comment	3.0	16.5	1616100520	14.902012
14789345	I know this because I have taught yo	I know this because I have taught yoga classes for years. There you tend to meet a lot of people who have tried to find help for their health issues and try yoga as a last resort. Unfortunately yoga isn't a cure for lots of people either.But just listen to the	maxxxxx	6.988877	6.3051167	comment	3.0	10.5	1500304824	-13.718361
27524693	Have you been tested for Lyme Diseas	Have you been tested for Lyme Disease?  I know several folks with it, and they had very awful times (unnecessary surgery even) getting diagnosed.	kevmo	6.9928207	6.321228	comment	3.0	14.0	1623815289	-13.735909
27551697	Prions are scary, but the fact that 	Prions are scary, but the fact that prions have presumably existed for just as long as life has existed on Earth, there must be something that keeps prions from replicating out of control and causing mass death and extinctions.	BitwiseFool	6.8970146	6.0246096	comment	3.0	11.0	1624031837	14.905918
15687070	But isn’t Lyme disease just in the e	But isn’t Lyme disease just in the eastern us?  How would 70% of worldwide alz sufferers acquire it?	mrfusion	6.9916553	6.32939	comment	3.0	10.5	1510586704	-13.708263
38063290	A recent occurrence I will share rel	A recent occurrence I will share related to this was having to convince my doctor that I had Lyme disease. I Googled the symptoms, saw the trademark bullseye, and of course concluded that I had Lyme disease. It was right where I got the tick bite, 8 weeks late	SOLAR_FIELDS	6.995154	6.317156	comment	3.0	12.5	1698617000	12.010627
38066607	This happens with protein folding in	This happens with protein folding in the body as well, leading to prion diseases such as Creutzfeldt-Jakob disease.Once the badly folding protein is introduced there is no way back.https://www.hopkinsmedicine.org/health/conditions-and-diseas...	Benjaminsen	6.912534	5.8999515	comment	3.0	12.5	1698651210	14.90088
26863517	Agreed.  Prions almost strike me as 	Agreed.  Prions almost strike me as an interesting boundary condition for stupid behavior.  But if most of the world's meat supply becomes effected by prion caused diseases (think: Chronic Wasting Disease https://www.cdc.gov/prions/cwd/index.html ) then I thin	danesparza	6.917176	6.015741	comment	3.0	10.5	1618844740	14.905377
26863637	Prions are pretty scary, but I think	"Prions are pretty scary, but I think there are a lot of things this article gets wrong.- Prions are resistant to sterilization (since there is nothing to ""kill""), but simple soap and water are still highly effective- Prions don't ""last forever"". They can live "	legitster	6.909083	6.0237217	comment	3.0	18.5	1618845302	14.904322
27048250	I do wonder if it’s possible that va	I do wonder if it’s possible that vaccines that are designed to make the body produce certain parts of the spike protein could lead to prion diseases accidentally.  Are we sure of the proteins coded for and also that this coding can’t produce misfolded protein	andy_ppp	6.892117	6.0245056	comment	3.0	12.0	1620210617	14.90336
27100434	The Lyme Disease Vaccine	The Lyme Disease Vaccine	luu	6.9898458	6.3313603	story	3.0	26.0	1620599511	-13.70705
17026933	The incredibly frustrating reason th	The incredibly frustrating reason there’s no Lyme disease vaccine	klipt	6.9898963	6.3333497	story	3.0	20.0	1525831340	-13.722912
28208583	> That only happens in 30% of cases 	> That only happens in 30% of cases though.According to the CDC, its 70-80%[0].[0] https://www.cdc.gov/lyme/signs_symptoms/index.html	sva_	6.989524	6.3286843	comment	3.0	11.0	1629198701	-13.730178
28208710	Take a look: https://www.frontiersin	Take a look: https://www.frontiersin.org/files/Articles/628045/fneur-12-6...These are spirochetes in the brain/spine of a dead patient who had proven lyme diagnosis, has been given the standard treatment in the past, never recovered, developed dementia, died.F	inter_netuser	6.988292	6.3260326	comment	3.0	21.0	1629199803	-13.72098
28207913	The article touches this briefly: I 	The article touches this briefly: I think it's horrible that the antivax movement successfully managed to push a working lyme vaccine off the market, based on concerns that turned out to be false.Every time you get a tick you should remember that you could be 	hannob	6.991455	6.3311877	comment	3.0	29.0	1629193213	-13.717678
28214530	I grew up in CT. Had it 4 times, onl	I grew up in CT. Had it 4 times, only got the bullseye once.  It is no joke, and as you get older it seems to suck more and more. Last time I had numbness in my face as the only symptom, but...thrice bitten, fully paranoid, and I was treated pretty fast.One th	abakker	6.9997487	6.322512	comment	3.0	10.5	1629232418	-13.730546
27983668	Scary.I think and airborne human tra	Scary.I think and airborne human transmissible prion disease that kill in a few years is the kind of event that can bring our society back to prehistoric living in just a few decades. Hope it never happens.	marcodiego	6.911596	6.01943	comment	3.0	14.0	1627479961	14.902898
27983699	"The word ""prion"" is actually a contr"	"The word ""prion"" is actually a contraction of the words ""protein"" and ""infection"". (edit: although I agree it's not what one might conventionally think of as an ""infection"")"	jamespwilliams	6.8937435	6.0245237	comment	3.0	11.0	1627480189	14.9038315
12147309	Visiting physician sheds new light o	Visiting physician sheds new light on Lyme disease	kungfudoi	6.989623	6.32757	story	3.0	51.0	1469227478	-13.7097
39183784	It mentions brain proteins contamina	It mentions brain proteins contaminating it, makes me think of prions.	diob	6.895452	6.0129557	comment	3.0	17.5	1706568093	14.904775
29740368	I think the problem is that the main	I think the problem is that the main way of testing for Lyme is to test for the antibodies. So what if you fall in the 20%? How will you know? You'll still end up being treating whether vaccinated or not.	giantg2	6.9910207	6.326249	comment	3.0	16.0	1640892228	-13.729178
30022891	Human transmissible prions are the m	Human transmissible prions are the most terrifying non-extinction level event I could imagine for humanity.Prion diseases like mad cow kill within one year after 5-10 years of infection.The massive wave of death and terror would end society as we know it	diordiderot	6.909963	6.019052	comment	3.0	11.5	1642770244	14.9041815
30559621	The article mentions it’s a prion or	The article mentions it’s a prion or prion-like. Kinda scary. Does our immune system not have any way to fight prions? If not then presumably vaccines wouldn’t work against them either.	programmarchy	6.897645	6.0269694	comment	3.0	18.0	1646424019	14.897792
18648928	I don't think that's true. Prions ar	I don't think that's true. Prions aren't bacteria or viruses that evolve and transmit. They're mostly just a misfolded protein that occurs spontaneously. (They can then be transmitted.)I'm not sure there will ever be a prion that hasn't already existed, wherea	mattmaroon	6.894852	6.0262156	comment	3.0	11.5	1544458770	14.903014
18649245	The example in the article has very 	The example in the article has very little transmissive ability because it grows in the brain and eyes.  If there were a respiratory prion disease that could be much different.  By nature of being a protein they are simpler and harder to eliminate than bacteri	travisoneill1	6.8944545	6.0241704	comment	3.0	13.5	1544461132	14.907259
18653241	A Prion Love Story (2013)	A Prion Love Story (2013)	lobo_tuerto	6.895338	6.0151463	story	3.0	64.0	1544500727	14.90709
19718691	> For example, prions in an infected	> For example, prions in an infected deer's feces could bind to soil taken up by plants, spread to its leaves, then infect another deer that eats the leaves.Terrifying. How old is this disease, and why is it only spreading now? Actually, there's not much in th	deogeo	6.9026794	6.0262866	comment	3.0	13.5	1555939457	14.902097
28722470	Prions are a minor risk when you eat	Prions are a minor risk when you eat them. So, maybe don't grow tomatoes on the grave of your loved ones. Though, I suspect that would actually be perfectly safe since plants don't tend to pass other pathogens despite what we feed them (i.e. manure).Otherwise,	jillesvangurp	6.908606	6.0226884	comment	3.0	12.0	1633116618	14.934478
