id	x	y	type	relevance	size	year	umap1d	hovertext	url	author
33121206	5.431547	-2.0853353	story	3.0	77.0	1665150357	-11.618861	Xkcd: Easy or Hard	https://xkcd.com/2682/	FabHK
33141310	5.8621373	-2.0059545	comment	3.0	15.5	1665325083	15.254636	"Depends on the company but they are commonly used to ensure managers are not just firing someone that they are ""pissed off"" at,  people are cynical about them but they are designed to ensure managers ..."		phpisthebest
33246686	5.886592	-1.9849706	comment	3.0	13.0	1666099238	15.24413	>At ~1% is this more “psy-ops” than an economic measure? In other words, no one is safe, stay on your toesProbably. 1000 layoffs amount to 0.45% of the total workforce.>Presumably these are/were produ...		MontyCarloHall
37836699	5.7773223	-1.2543123	comment	3.0	10.5	1696967906	-15.411866	No, I don't think that detail makes it any easier. I know that but I still really can't accept the correctness of the Monty Hall strategy (I have to basically just take it on faith and stop trying to ...		bigstrat2003
37884621	5.810063	-1.2384936	comment	3.0	11.0	1697320663	-15.410464	"Having only taken math through advanced calculus and differential equations, none of the examples make much sense to me.But there is the ""Monty Hall problem"", where many mathematicians believe(d?) the incorrect result.https://en.wikipedia.org/wiki/Monty_Hall_problem"		fastaguy88
14866948	5.442711	-2.084995	story	3.0	122.0	1501173559	-11.587688	Hill for the data scientist: an xkcd story	http://livefreeordichotomize.com/2016/12/15/hill-for-the-data-scientist-an-xkcd-story/	dsr12
14992608	5.434329	-1.5889031	story	3.0	2.0	1502474688	-14.706736	Ask HN: Can Shopify support a marketplace idea or do I need custom solution?		_jdams
12748469	5.784842	-1.2523967	comment	3.0	12.5	1476918193	-15.412637	As if algebra or calc was common sense. I did learn about the Monty Hall Paradox but I'm still doubting it		posterboy
27577570	5.434883	-2.086098	comment	3.0	10.5	1624267462	-11.602282	I wonder how relevant is this xkcd going to be here.https://xkcd.com/927/		baal80spam
27764097	5.4244533	-2.089129	comment	3.0	11.0	1625681442	-11.651313	https://xkcd.com/1357/		cratermoon
37989233	5.37386	-1.6180929	comment	3.0	13.0	1698083977	-14.910227	My sister’s Etsy shop (which is her family’s sole source of income) was hit by this scam last Christmas during the holiday rush. DMCA takedowns from copycat vendors to wipe away competitors to (tempor...		cj
38256656	5.16904	-1.8725661	comment	3.0	11.5	1699917253	-11.951726	I hate Zelle; in South Florida, that's all the rage. No one wants to use Venmo or other more user-friendly apps.		sylvainkalache
38473901	5.8678327	-1.9976046	comment	3.0	21.0	1701354505	15.250802	Agreed that what is left unsaid in a lot of performance conversations is the person-role match.  Someone isn't a high/low performer globally, just at that time in that role.Wall St firms I have worked...		steveBK123
26971896	5.4565983	-2.0869193	comment	3.0	10.5	1619630772	-11.585642	I had no idea Randall Munroe of XKCD has had a column at NYT since 2019. His illustration style is so distinct.		LukeLambert
27092506	5.7570424	-1.261617	comment	3.0	19.0	1620525769	-15.413651	"From reading the problem as posed in the article, the confusion seems similar to the ""plane on a treadmill"" thing, where people are interpreting the premise of the problem differently. (In plane on a ..."		jml7c5
27470982	5.781401	-1.2611569	comment	3.0	10.5	1623403063	-15.427696	My statement was that if you always switch, it doesn't matter whether the host is blind or not. But I must say it is an interesting find of the simulation that your win rate is always 2/3 independent ...		rho4
34030322	5.4355116	-2.0812798	story	3.0	22.0	1671299928	-11.599112	Xkcd: Gravity	https://xkcd.com/2712/	picture
22717400	5.785776	-1.2510141	comment	3.0	16.5	1585472156	-15.40931	The main thing that seems to cause the paradox is a lack of specificity around the door opening mechanism. If you make it clear that Monty only opens a door that will definitely be empty, I find that most commentators will agree that Marilyn is correct, you should switch.		lordnacho
22717498	5.7579703	-1.2608354	comment	3.0	14.0	1585473599	-15.413469	"The original question that vos Savant responded to contains the phrase ""...and the host, who knows what's behind the doors, opens another door, say No. 3, which has a goat..."" - I don't know how they ..."		niel
22717568	5.7559333	-1.2614461	comment	3.0	12.5	1585474576	-15.411914	"> I don't know how they could be any more specific.""the host opens another door that he knows has a goat behind it, say No. 3,""Using the knowledge of where the car is to avoid showing it, is more specific than just having the knowledge, and possibly still opening at random."		tromp
22736287	5.433522	-2.0833952	story	3.0	40.0	1585649976	-11.608989	Inspirational xkcd	https://xkcd.com/2287/	m4r35n357
15777847	5.3740697	-1.614485	comment	3.0	18.0	1511642135	-14.916324	"The contrasting perspectives at the end of the article stand
out (I'm sure that's the intent of the reporter):    ""There's only so much wiggle room as a public company,""
    said Mr.  Stinchcomb, the ..."		rectang
15831368	5.7665963	-1.2586074	comment	3.0	12.0	1512212302	-15.414696	"I'm not sure I agree.  In particular:> If it was reworded as ""the host who knows what's behind the doors and _always_ opens the door with a goat and _never_ opens the door with the car"", the mathemati..."		Lazare
16880158	5.373446	-1.6160382	comment	3.0	10.5	1524171880	-14.901986	"""I spent two days implementing a typeahead search results system for Etsy, including writing my own ingestion pipeline, map-reduce framework, index builder, and request processor.""Seriously? You did a..."		timr
23131777	5.7711143	-1.2560588	comment	3.0	10.5	1589109441	-15.408689	The trick to understanding the Monty Hall problem isn’t to run it 1000 times, it’s to imagine it with 1000 doors. Thinking about the problem with an arbitrarily large number of doors make the solution intuitively obvious. No code required.		AmericanChopper
23154892	5.923072	-1.2654374	comment	3.0	13.5	1589296670	-5.510169	"""To Mock a Mockingbird"" by Raymond Smullyan. From Wikipedia:> To Mock a Mockingbird and Other Logic Puzzles: Including an Amazing Adventure in Combinatory Logic (1985, ISBN 0-19-280142-2) is a book by..."		cstrahan
28578038	5.7941113	-1.2442263	comment	3.0	17.5	1631988006	-15.410501	I still have trouble understanding why people struggle with the Monty Hall problem. It seems so obvious to me how the math works, yet very smart people have been fooled by it even after having it explained. I don’t get it.		cortesoft
28578103	5.7600584	-1.260223	comment	3.0	12.5	1631988537	-15.417775	"It's because the problem is usually stated incorrectly. The character in the comic gets it wrong.The correct formulation is ""Monty knows where all the goats are and is compelled to always reveal a goa..."		mrob
28578716	5.7728333	-1.2524477	comment	3.0	10.5	1631994408	-15.397614	Right, good luck with that.2 doors to choose from, 1 price, 50% chance of winning, period.And I don't care if there were initially a million doors to choose from.		codr7
12029243	5.4461946	-2.0876179	comment	3.0	11.5	1467615590	-11.616445	Relevant XKCD: https://imgs.xkcd.com/comics/standards.pngNeat project though.		aphextron
12100322	5.436475	-2.084659	comment	3.0	14.5	1468583593	-11.602684	Somewhat relevant https://xkcd.com/1150/		clishem
13399679	5.4355364	-2.083821	story	3.0	9.0	1484417573	-11.63124	Ask HN: What xkcd issues are a must read?		b01t
21195685	5.4344516	-2.0866244	comment	3.0	12.0	1570560552	-11.634102	He has since changed his mind: https://xkcd.com/1357/		deogeo
21351306	5.7706594	-1.2555281	comment	3.0	15.0	1571970885	-15.413493	> If he was opening doors randomly then you're left with a one-in-two chance.No. Or, well, it depends on what happens if Monty opens a door with the car. If I lose if he does that, then switching door...		henrikschroder
39192283	5.8589563	-2.0078743	comment	3.0	19.5	1706633172	15.254727	If it takes being in person for your management to tell that someone is not doing anything and PIP/fire them, then I'd certainly call that poor management. You shouldn't have to look over my shoulder to know that I'm doing my job.		lolinder
39195916	5.442556	-2.0868196	story	3.0	9.0	1706649212	-11.625076	Ask HN: What concept do you wish was already a XKCD comic?		jpn
18172385	5.445951	-2.0774581	story	3.0	51.0	1539044047	-11.592775	Xkcd: Google Announcement	https://xkcd.com/1361/	cbhl
29814166	5.861496	-2.0057755	comment	3.0	12.5	1641412984	15.255192	I respect your view and while that may be true on a lot of cases that's not what the company represents a pip to be.A PIP is a situation where you are told you are not performing at the desired level ...		dudus
30517060	5.3711524	-1.6176932	comment	3.0	11.5	1646155791	11.712572	Yes, plus on Etsy owned services> we are canceling the current balances owed to Etsy by all sellers in Ukraine		giuliomagnifico
17396514	5.8613377	-2.0074	comment	3.0	13.5	1529967115	15.249962	"This isn't all. Sometimes, even when you're not a _fire-worthy employee_ (for lack of a better term), just to fuck you up, the manager could choose to mark you as ""least effective"" in the year-end / m..."		ignoramous
16399448	5.1671433	-1.8630244	comment	3.0	10.5	1518850623	7.55389	Safe in the sense that me sending money doesn't expose my bank account to being ripped off.  We have a huge problem in the office right now in that we don't have any mechanism to pay each other digita...		ghshephard
36559529	5.4692287	-2.0851817	story	3.0	7.0	1688286988	-11.552069	Ask HN: Trying to find a funny comic showing how complex blogs have less content		eh8
36705203	5.176147	-1.8652053	comment	3.0	21.0	1689224667	-11.93973	All the major banks in the US have supported online ACH or Zelle money transfers for over a decade now.  ACH takes a few days, Zelle is instant, but there has not been a need to use 3rd party apps for many years.		lotsofpulp
36705222	5.16521	-1.8721696	comment	3.0	10.5	1689224841	-11.963841	IMO, Zelle qualifies as a terrible 3rd party app...My landlord takes payment via Zelle, and I tried to setup a payment from Discover but it told me that my limit was something ridiculously low like $5...		johnmaguire
36705276	5.1677046	-1.8684125	comment	3.0	11.5	1689225486	-11.959973	Zelle is owned and operated by the biggest banks in the US, it's basically like using your own bank.  You do not even have to use the Zelle app, you can just log into your bank's app and transfer mone...		lotsofpulp
36736735	5.7992635	-1.2461871	comment	3.0	18.5	1689428998	-15.399228	This is a good way of putting it and I think would resonate with some people!I've not been able to get my dad to understand why you should switch with 1,000,000 boxes because he refuses to believe the...		evandale
36818467	5.8632326	-2.0074916	comment	3.0	11.0	1689968020	15.25622	In my experience, having PIP'd people, that's hasn't ever been the case. It's never fun for the manager or the person or the company. In 3/4 of the cases they passed with flying colours and both sides were glad we went through it.		aprdm
36818730	5.861799	-2.0080645	comment	3.0	11.5	1689969009	15.25795	Disagree- you should stay until they fire you, collecting salary in the meantime while not working (except to study for a new job).  It's basically getting paid not to work and they've already established you have until the end of the pip period.		dekhn
24712567	5.7639937	-1.2613119	comment	3.0	20.0	1602103843	-15.414402	"The opening of the door seems irrelevant and only serves to confuse. There will always be a goat door to open, who cares if it gets opened prior to the choice? The choice you are being given is ""keep ..."		twiceaday
24712625	5.7559066	-1.2602224	comment	3.0	20.5	1602104210	-15.414698	"Most of the subtlety of the problem lies in this small sentence in the Side Notes:
""He deliberately chooses to show you goats.""This is not made as explicit in the standard formulation
""the host, who k..."		tromp
24712988	5.771554	-1.2544484	comment	3.0	11.0	1602106365	-15.411663	>> It’s important that Monty looked behind the doors before choosing which to open.> This is often not explicitly stated when the problem is given, which imho is the whole reason this problem has the ...		mannykannot
24713341	5.757633	-1.2612832	comment	3.0	12.5	1602108445	-15.413878	"This is gonna have anthropic principle vibes but here we go. Either the host looks behind the door, or they don't and we just don't talk about games where they accidentally show you the car. The probabilities are the same. We're already conditioned on being in the ""they show you a goat"" universe."		fouronnes3
38630619	5.3839445	-1.61529	comment	3.0	13.5	1702488064	-14.916818	"Absolutely. Esty is a shell of its ""handmade goods"" pitch that put them on the map.The legit boutique sellers still exist but they are buried in a sea of mass produced, private label junk you could find on Amazon or eBay."		freeplay
32192984	5.3697066	-1.6169707	comment	3.0	12.0	1658503561	-14.92944	I was #5 at Etsy back in the early days.  Three co-founders (who actually bought the site from some other dude, they didn't create Etsy), Jared Tarbell, and then me.  (There were some other folks, sup...		carapace
32512718	5.170056	-1.8663752	comment	3.0	10.5	1660844755	-11.951699	Funny I tried to setup Zelle with TD Bank the other day and they told me not to use it to send money to myself.How do Americans send money from one bank to another for accounts they operate?		digianarchist
38922318	5.4359202	-1.3258487	story	3.0	2.0	1704774494	-16.485586	Ask HN: How hard did Annie Easley work compared to		bvvg
39516763	5.766192	-1.2582623	comment	3.0	13.0	1708981569	-15.415467	I think the problem statement is clear, and is independent of how the TV show actually operated.The problem posed is that you have three closed doors, behind one of which is a car, and behind the othe...		HarHarVeryFunny
16482851	6.032906	-1.2316507	comment	3.0	10.5	1519825062	-15.409523	I find the Monte Hall problem is simple to grasp once you explain it properly. But you need math for that.		carlmr
24927438	5.437772	-2.0836556	comment	3.0	10.5	1603947940	-11.629875	> For popular culture to lack any references to it whatsoeverAs the first paragraph of the article has mentioned, at least xkcd has a reference [0].[0] https://xkcd.com/2344/		segfaultbuserr
24974694	5.431948	-2.0877502	comment	3.0	11.0	1604359742	-11.616584	Obligatory XKCD: https://xkcd.com/1053/		IMTDb
25215843	5.862026	-2.0091856	comment	3.0	10.5	1606351078	15.253658	> for many companies its a formal warning that you need to shape up or you're going to be let go.Patently incorrect. A PIP is management telling you that you need to seek alternative employment, now.J...		owenmarshall
25476612	5.4435287	-2.0797474	story	3.0	14.0	1608375382	-11.59977	Xkcd: Statistics Tip	https://xkcd.com/2400/	gnufx
25748122	5.4423184	-2.0822194	comment	3.0	26.0	1610465497	-11.620501	I wonder if the author of xkcd is ever going to apologize for his comic on free speech.		jquery
35638331	5.4581366	-2.082566	comment	3.0	13.0	1681988287	1.1466593	"> They are not expecting the xkcd “Dependency” comic situation to be possibleRightfully so if you assume certain engineering standards. ""Made by a nameless guy in a shack in oregon"" is something you never want your auditor to hear."		blueflow
28892532	5.398639	-1.5914075	comment	3.0	16.5	1634427038	-3.6525457	As I said at the time, I don't think she was willfully misreading you; I think she was suggesting you might be fallible.  Because I said that, you've had me blocked on Twitter for eight years, which k...		kragen
28892708	5.373784	-1.6127933	comment	3.0	12.0	1634428804	-14.91489	Of course nobody should resell things on Etsy that they merely bought, but there was nothing to suggest that Hoy was complaining about reselling; instead, she seemed to be suggesting that Chinese arti...		kragen
34364650	5.4304104	-2.0869932	comment	3.0	10.5	1673592096	-11.627518	Obligatory:https://xkcd.com/1205/		aargh_aargh
34430858	5.1637917	-1.8701613	comment	3.0	10.5	1674066890	-2.853003	> Is this just not an option in the states?They are working on it: https://www.frbservices.org/financial-services/fednow/about.... should be available this year. Once it's up Zelle, Cashapp, etc will not be needed anymore.		ars
34499744	5.4447074	-2.0854895	comment	3.0	13.0	1674538129	-5.016995	You're assuming that a) a passphrase is acceptable to the system/app and b) that people can competently pick words for a passphrase.That damn XKCD is overly simplified at best. I really wish people would stop linking to it.		jim02672
13793404	5.4327145	-2.0850163	story	3.0	76.0	1488668903	-11.602906	Relevant XKCD	http://thomaspark.co/2017/01/relevant-xkcd/	mikecarlton
30889968	5.8589945	-2.004257	comment	3.0	12.5	1648920501	15.255146	So you’ve been close to one person getting fired? How do you have an opinion on the PIP process or firing at all if you have next to no experience with it?I knew a guy at a FAANG who earned himself an...		boisenberrier
30991041	5.370447	-1.6169904	comment	3.0	12.0	1649694248	-14.918816	Etsy makes money on transactions. More transactions = more money.Most users of etsy do not care about source or authenticity. They just want what they see for the price listed.Losing the handmade trin...		Workaccount2
30990897	5.370553	-1.6179655	comment	3.0	10.5	1649693728	-14.920644	A bit of a tangent, but Etsy lost me (and likely some amount of other sellers) when they pushed so hard on free shipping. Not all products are amenable to this, and we wound up losing money on every s...		true_maybe
30993722	5.367956	-1.6187887	comment	3.0	17.0	1649706016	-14.905667	That is the cost of doing business. Without the curation they risk losing their customer base. Why should I as a customer go to Etsy if it's filled with knockoff crap rather than handmade things?		_aavaa_
34708284	5.3734875	-1.6173817	comment	3.0	10.5	1675865788	-14.91856	Etsy is one of the only places where one can buy quality handmade works. It certainly is the most concentrated market for those items, but you have to know how to dig deeper past the mass-produced cra...		jason-phillips
35149741	5.7826347	-1.2512951	comment	3.0	16.0	1678792510	-15.406064	The most intuitive and simple explanation that worked for me is:* if on the 1st try you choose the correct box (33% chance), then the one you can switch to will be wrong* if on the 1st try you choose ...		arnvald
26446346	5.4301786	-1.3310864	story	3.0	4.0	1615641467	-16.48895	Ask HN: Does back-end devs/data scientists need an easier way create web UIs?		gervwyk
31054387	5.435363	-2.0836868	story	3.0	7.0	1650131395	-11.623227	Against Xkcd 1357 (2020)	https://www.spakhm.com/p/against-xkcd-1357	Melchizedek
31565961	5.788176	-1.2513998	comment	3.0	15.0	1653969374	-15.413042	Notably different from the Monty Haul problem where additional information is given to the player of the game prior to making the decision to switch.See https://en.wikipedia.org/wiki/Monty_Hall_problem		jdkee
14251763	5.3697004	-1.6172969	comment	3.0	15.5	1493768620	-14.915064	This has been my experience as well. Etsy in just a few years has gone from a artisan marketplace to a bunch of mass produced junk.From the articles I've read they've done this to increase the number ...		cracell
14252010	5.372154	-1.6169118	comment	3.0	11.5	1493770853	-14.914872	"I wonder if they can police the reselling of mass produced junk.  I'm imagining initial efforts, making a notable dent in the problem, and then kicking off a ""Made By Me"" social media campaign.  If re..."		amorphid
14367706	5.3754144	-1.6137303	comment	3.0	11.5	1495119222	-14.919191	I'm not agreeing or disagreeing, since you have an interesting opinion, but in this case Etsy decided to play the game.  They could have stayed private and done whatever they wanted without worrying a...		binarymax
14369773	5.3712254	-1.6169107	comment	3.0	10.5	1495132219	-14.921142	If you are a shareholder and want to spend some of your profits on ecologically conscious activities, no one can stop you. But that doesn't mean you should force the other shareholders to do the same.And Etsy isn't a B corporation. It's CEO tried to make it one and failed.		valuearb
14583066	5.7669554	-1.258672	comment	3.0	12.0	1497821470	-15.414727	This seems identical to the Monty Hall problem, except that the typical telling of the Monty Hall problem elides an important detail: that Monty knows which door conceals the car and intentionally alw...		dmurray
14605521	5.3714476	-1.6161976	comment	3.0	10.5	1498063957	-14.917202	Etsy should go back at what they did initially and support the craftsmen instead of the china imports, maybe that would help bring them back on track.		k3oni
14606846	5.371528	-1.6172974	comment	3.0	10.5	1498071242	-14.900434	> They also kept my money hostage from the sales I made.That seems illegal.  Then again, Etsy does its own payment processing now, and Paypal's been using that same tactic for years.  I wonder if Etsy...		kbenson
20428987	5.4302573	-2.086649	comment	3.0	13.0	1563037365	-11.6476755	Interesting but is it another argocd?		samtrack2019
20820981	5.776214	-1.2542597	story	3.0	6.0	1567007480	-15.412816	The Aha of Monty Hall	https://medium.com/@data.is.in.domain/the-aha-of-monty-hall-661ff743ac8b	having_datum
24035019	5.439926	-2.08688	comment	3.0	13.5	1596439702	-11.599812	I'll leave this relevant xkcd comic here: https://xkcd.com/1357/		CaptArmchair
33141417	5.8601966	-2.0084553	comment	4.0	11.5	1665325611	15.255507	I’ve never ever ever seen a PIP used in a positive way. It’s almost always been a way for petty toxic management that resented an employee not tolerating an abusive environment.		lloydatkinson
27018113	5.3999753	-1.6160872	comment	4.0	17.0	1619983402	-14.909427	Etsy users put things in their cart to bookmark them.I haven't been there for six years now, but one of the problems I worked on at Etsy was getting people to stop using their cart as a bookmarking to...		zemo
27092569	5.769551	-1.2567259	comment	4.0	20.0	1620526338	-15.4135065	Interestingly, if the host picks randomly (and if he reveals the car, you... start over, or you get the car, or you get nothing, or ... it doesn't matter because it happens not to have happened in the time we're considering) then you are faced with a 50/50 chance.		dllthomas
27093108	5.7467422	-1.2619077	comment	4.0	16.0	1620532727	-15.415178	"The 1990 Parade Magazine description is almost identical (and actually more explicit, since ""say #3"" is a removable parenthetical):
""the host, who knows what’s behind the doors, opens another door, sa..."		mkl
27369014	5.3693314	-1.6174799	comment	4.0	11.5	1622643750	-14.916581	"At the risk of misusing Gen Z slang, Etsy is ""Cheugy"" and depop is ""no cap fire"". Depop has the cache of being cool enough that celebrities (Doja Cat and Princess Nokia come to mind) whereas Etsy is m..."		werber
12901286	5.4520764	-2.0803514	comment	4.0	12.0	1478620980	2.3859122	Why are xkcd mentions on HN always prefixed with Obligatory?		kens
27765176	5.373019	-1.6169329	comment	4.0	12.5	1625688106	13.122832	"They will google it and find a forum result somewhere that says ""If you have iCloud, try turning off Private Relay. This solved the problem for me!"" followed by a dozen other people saying 'Thanks so ..."		danudey
27866730	5.4324875	-2.0864346	comment	4.0	12.0	1626537893	-11.599376	"xkcd doesn't agree with the ""duty to listen"".https://xkcd.com/1357/"		dheera
12031060	5.435527	-2.0834017	story	4.0	6.0	1467643531	-11.614826	XkcdReader	http://davidguan.me/xkcdReader/	hunvreus
