id	x	y	type	relevance	size	year	umap1d	hovertext	url	author
33318788	5.032045	-2.403055	story	3.0	80.0	1666628782	9.040312	Cuckoo Filter: Practically Better Than Bloom (2014) [pdf]	https://www.eecs.harvard.edu/~michaelm/postscripts/cuckoo-conext2014.pdf	Tomte
14701351	5.0298967	-2.4026263	story	3.0	58.0	1499251797	9.0616455	Counting Bloom Filter in C++	https://medium.com/@cyril0allen/counting-bloom-filter-in-c-9672ec25b3ec	ingve
28138016	5.0305195	-2.4023223	comment	3.0	14.0	1628655913	-6.4074388	While bloom filters are nice for understanding, as far as I know they've been surpassed by Cuckoo filters, and now (maybe?) Vacuum Filters.I built a torrent-like streaming application for video a few ...		PaulBGD_
28138710	5.0301285	-2.402347	comment	3.0	11.0	1628663105	-6.5333104	I like Bloom filters well enough, but I've noticed them getting cargo-culted into projects where they aren't even remotely necessary. There are a few techniques that people seem to love (Cuckoo hashes...		glangdale
12233353	5.0327992	-2.4034033	comment	3.0	14.5	1470413076	9.018816	Bloom filters have a lot of problems for critical processes in practice.  They are best used when being wrong is a non issue or as a type of cache, but preforming a hash is generally really slow.  Als...		Retric
17322692	5.033533	-2.4017189	comment	3.0	19.5	1529090298	-6.2124825	By using a bloom filter, you'll deny a lot of perfectly valid passwords.  Bloom filters are designed to be quick and give a lot of false positives, in exchange for never having a false negative.If you...		jedberg
36704581	5.0331287	-2.4027789	story	3.0	79.0	1689217737	9.007818	Invertible Bloom Lookup Tables with Less Randomness and Memory	https://arxiv.org/abs/2306.07583	keepamovin
19642441	5.0540752	-2.409171	comment	3.0	12.0	1555049946	8.972815	Another alternative: only loop looking for duplicates when a Bloom filter (https://en.wikipedia.org/wiki/Bloom_filter) tells you you may have seen an item before.O(n²) in theory, but typically a lot f...		Someone
20480995	5.034474	-2.4013088	story	3.0	98.0	1563559317	-6.6134872	Meta-learning neural Bloom filters	https://blog.acolyer.org/2019/07/19/meta-learning-neural-bloom-filters/	feross
23947082	5.0355024	-2.399637	comment	3.0	11.5	1595655476	8.992466	A bit tangential, but I suspect many people don’t know is there is actually more information-dense data structures for the use case of bloom filters; Cuckoo filters for example can get close to the th...		jchw
24118941	5.0300164	-2.401955	comment	3.0	10.5	1597141990	9.026015	The article has a good implemenetation, but when reading about Bloom filters, I often see claims about optimality, but it does not say optimial for what. In this example, an optimal Bloom filter for 1...		veselin
26773079	5.032225	-2.4027078	comment	4.0	11.5	1618172609	8.97568	"Bloom filters explained in a single HN comment:They are an efficient implementation of a Set that contains hashes of the elements.bloomfilter.add(""foo"") will internally add hash(""foo"") to the Setbloom..."		eis
13057544	5.03062	-2.402576	comment	4.0	10.5	1480359528	8.927299	"  > Since it’s possible to hash multiple items to the same 
  > indices, a membership test returns either false or maybe.

As someone who perpetually has trouble keeping the terminology of {false|no f..."		kibwen
27800133	5.0435395	-2.4044967	comment	4.0	11.0	1626004786	9.028402	"""However, we do not implement efficiency gains at all engineering costs, so it’s also important to have a user-friendly data structure. This issue stalled implementation of other Bloom alternatives of..."		ithkuil
12234290	5.0306935	-2.4014447	comment	4.0	11.0	1470418880	-6.452712	"Bloom filters originally upset me because I expected the word ""Bloom"" to refer to an action of the algorithm.  Not so someone's name.I'm fond of Concierge filtering as an easy description of how they ..."		taeric
12235316	5.027872	-2.4025967	comment	4.0	10.5	1470426949	-6.4501777	"I read about halfway into this article, and when the author started talking about Javascript, the ""this"" keyword, and the politics about the job, I stopped.What does that have to do with bloom filters? Get to the point!"		gwbas1c
19838163	5.0292697	-2.4019604	story	4.0	122.0	1557138609	9.041345	Understanding Bloom Filters with Pharo	https://osoco.es/thoughts/2019/05/understanding-bloom-filters-with-pharo-smalltalk/	mpweiher
19897444	5.035859	-2.404495	story	4.0	109.0	1557739706	-6.417486	Bloom Filters by Example (2013)	https://llimllib.github.io/bloomfilter-tutorial/	tosh
